"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"B9JP67YV","journalArticle","2023","Hay, Alayna N.; Ruger, Lauren; Hsueh, Andy; Vickers, Elliana; Klahn, Shawna; Vlaisavljevich, Eli; Tuohy, Joanne","A review of the development of histotripsy for extremity tumor ablation with a canine comparative oncology model to inform human treatments.","International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group","","1464-5157 0265-6736","10.1080/02656736.2023.2274802","","Cancer is a devasting disease resulting in millions of deaths worldwide in both humans and companion animals, including dogs. Treatment of cancer is complex and  challenging and therefore often multifaceted, as in the case of osteosarcoma (OS)  and soft tissue sarcoma (STS). OS predominantly involves the appendicular  skeleton and STS commonly develops in the extremities, resulting in treatment  challenges due to the need to balance wide-margin resections to achieve local  oncological control against the functional outcomes for the patient. To achieve  wide tumor resection, invasive limb salvage surgery is often required, and the  patient is at risk for numerous complications which can ultimately lead to  impaired limb function and mobility. The advent of tumor ablation techniques  offers the exciting potential of developing noninvasive or minimally invasive  treatment options for extremity tumors. One promising innovative tumor ablation  technique with strong potential to serve as a noninvasive limb salvage treatment  for extremity tumor patients is histotripsy. Histotripsy is a novel, noninvasive,  non-thermal, and non-ionizing focused ultrasound technique which uses controlled  acoustic cavitation to mechanically disintegrate tissue with high precision. In  this review, we present the ongoing development of histotripsy as a non-surgical  alternative for extremity tumors and highlight the value of spontaneously  occurring OS and STS in the pet dog as a comparative oncology research model to  advance this field of histotripsy research.","2023","2024-03-18 17:30:18","2024-03-18T17:30:18Z","","2274802","","1","40","","Int J Hyperthermia","","","","","","","","eng","","","","","","","Place: England PMID: 37994796  PMCID: PMC10669778","","","","*Ablation Techniques/methods; *High-Intensity Focused Ultrasound Ablation/methods; *Sarcoma/pathology; Animals; Dogs; Extremities/pathology; Histotripsy; Humans; canine comparative oncology model; extremity tumors; osteosarcoma; soft tissue sarcoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AHTCXTTK","journalArticle","2024","Habra, K.; Pearson, J. R. D.; Le Vu, P.; Puig-Saenz, C.; Cripps, M. J.; Khan, M. A.; Turner, M. D.; Sale, C.; McArdle, S. E. B.","Anticancer actions of carnosine in cellular models of prostate cancer.","Journal of cellular and molecular medicine","","1582-4934 1582-1838","10.1111/jcmm.18061","","Treatments for organ-confined prostate cancer include external beam radiation therapy, radical prostatectomy, radiotherapy/brachytherapy, cryoablation and  high-intensity focused ultrasound. None of these are cancer-specific and are  commonly accompanied by side effects, including urinary incontinence and erectile  dysfunction. Moreover, subsequent surgical treatments following biochemical  recurrence after these interventions are either limited or affected by the  scarring present in the surrounding tissue. Carnosine (β-alanyl-L-histidine) is a  histidine-containing naturally occurring dipeptide which has been shown to have  an anti-tumorigenic role without any detrimental effect on healthy cells;  however, its effect on prostate cancer cells has never been investigated. In this  study, we investigated the effect of carnosine on cell proliferation and  metabolism in both a primary cultured androgen-resistant human prostate cancer  cell line, PC346Flu1 and murine TRAMP-C1 cells. Our results show that carnosine  has a significant dose-dependent inhibitory effect in vitro on the proliferation  of both human (PC346Flu1) and murine (TRAMP-C1) prostate cancer cells, which was  confirmed in 3D-models of the same cells. Carnosine was also shown to decrease  adenosine triphosphate content and reactive species which might have been caused  in part by the increase in SIRT3 also shown after carnosine treatment. These  encouraging results support the need for further human in vivo work to determine  the potential use of carnosine, either alone or, most likely, as an adjunct  therapy to surgical or other conventional treatments.","2024-01","2024-03-06 17:02:19","2024-03-06T17:02:19Z","","e18061","","2","28","","J Cell Mol Med","","","","","","","","eng","© 2023 The Authors. Journal of Cellular and Molecular Medicine published by Foundation for Cellular and Molecular Medicine and John Wiley & Sons Ltd.","","","","","","Place: England PMID: 38018900  PMCID: PMC10826443","","","","*Brachytherapy/adverse effects; *Carnosine/pharmacology/chemistry; *Erectile Dysfunction/etiology; *Prostatic Neoplasms/drug therapy/surgery; Animals; Dipeptides; Humans; Male; Mice; SIRT3; cancer; carnosine; prostate; sustained release; tumour","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JZ3CPQJM","journalArticle","2023","Drakos, Theocharis; Evripidou, Georgios; Damianou, Christakis","An in vitro Model for Experimental Evaluation of Sonothrombolysis under Tissue-mimicking Material Conditions.","Journal of medical ultrasound","","0929-6441 2212-1552","10.4103/jmu.jmu_52_22","","BACKGROUND: The mechanical properties of therapeutic ultrasound (US) have attracted scientific interest for thrombolysis enhancement in combination with  thrombolytic agents and microbubbles (MBs). The aim of the study was to develop  an in vitro model to observe how the effects of sonothrombolysis change in the  case where a tissue-mimicking material (TMM) is placed in the path of the US beam  before the clot. METHODS: Fully retracted blood clots were prepared and pulse  sonicated for 1 h under various conditions. The system was in a state of real  circulating flow with a branch of an open bypass and an occluded tube containing  a blood clot, thus mimicking the case of ischemic stroke. The effectiveness of  thrombolysis was quantified in milligrams of clots removed. An agar-based TMM was  developed around the occluded tube. RESULTS: The clot breakdown in a TMM was  found to be more pronounced than in water, presumably due to the retention of the  acoustic field. A higher level of acoustic power was required to initiate clot  lysis (>76 W acoustic power) using only focused US (FUS). The greatest  thrombolysis enhancement was observed with the largest chosen pulse duration (PD)  and the use of MBs (150 mg clot mass lysis). The synergistic effect of FUS in  combination with MBs on the enzymatic fibrinolysis enhanced thrombolysis efficacy  by 260% compared to thrombolysis induced using only FUS. A reduction in the  degree of clot lysis was detected due to the attenuation factor of the  intervening material (30 mg at 1 and 4 ms PD). CONCLUSION: In vitro thrombolytic  models including a TMM can provide a more realistic evaluation of new  thrombolytic protocols. However, higher acoustic power should be considered to  compensate for the attenuation factor. The rate of clot lysis is slow and the  clinical use of this method will be challenging.","2023-09","2024-03-06 17:02:13","2024-03-06T17:02:13Z","","211-217","","3","31","","J Med Ultrasound","","","","","","","","eng","Copyright: © 2022 Journal of Medical Ultrasound.","","","","","","Place: India PMID: 38025011  PMCID: PMC10668898","","","","Focused ultrasound; microbubbles; stroke; thrombolytic agent; tissue-mimicking material","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNM2H3BM","journalArticle","2023","Zubair, Muhammad; Adams, Matthew S.; Diederich, Chris J.","An endoluminal cylindrical sectored-ring ultrasound phased-array applicator for minimally-invasive therapeutic ultrasound.","Medical physics","","2473-4209 0094-2405","10.1002/mp.16113","","BACKGROUND: The size of catheter-based ultrasound devices for delivering ultrasound energy to deep-seated tumors is constrained by the access pathway  which limits their therapeutic capabilities. PURPOSE: To devise and investigate a  deployable applicator suitable for minimally-invasive delivery of therapeutic  ultrasound, consisting of a 2D cylindrical sectored-ring ultrasound phased array,  integrated within an expandable paraboloid-shaped balloon-based reflector. The  balloon can be collapsed for compact delivery and expanded close to the target  position to mimic a larger-diameter concentric-ring sector-vortex array for  enhanced dynamic control of focal depth and volume. METHODS: Acoustic and  biothermal simulations were employed in 3D generalized homogeneous and  patient-specific heterogeneous models, for three-phased array transducers with  32, 64, and 128 elements, composed of sectored 4, 8, and 16 tubular ring  transducers, respectively. The applicator performance was characterized as a  function of array configuration, focal depth, phasing modes, and balloon  reflector geometry. A 16-element proof-of-concept phased array applicator  assembly, consisting of four tubular transducers each divided into four sectors,  was fabricated, and characterized with hydrophone measurements along and across  the axis, and ablations in ex vivo tissue. RESULTS: Simulation results indicated  that transducer arrays (1.5 MHz, 9 mm OD × 20 mm long), balloon sizes (41-50 mm  expanded diameter, 20-60 mm focal depth), phasing mode (0-4) and sonication  duration (30 s) can produce spatially localized acoustic intensity focal patterns  (focal length: 3-22 mm, focal width: 0.7-8.7 mm) and ablative thermal lesions  (width: 2.7-16 mm, length: 6-46 mm) in pancreatic tissue across a 10-90 mm focal  depth range. Patient-specific studies indicated that 0.1, 0.46, and 1.2 cm(3)  volume of tumor can be ablated in the body of the pancreas for 120 s sonications  using a single axial focus (Mode 0), or four, and eight simultaneous foci in a  toroidal pattern (Mode 2 and 4, respectively). Hydrophone measurements  demonstrated good agreement with simulation. Experiments in which chicken meat  was thermally ablated indicated that volumetric ablation can be produced using  single or multiple foci. CONCLUSIONS: The results of this study demonstrated the  feasibility of a novel compact ultrasound applicator design capable of focusing,  deep penetration, electronic steering, and volumetric thermal ablation. The  proposed applicator can be used for compact endoluminal or laparoscopic delivery  of localized ultrasound energy to deep-seated targets.","2023-01","2024-03-06 17:02:11","2024-03-06T17:02:11Z","","1-19","","1","50","","Med Phys","","","","","","","","eng","© 2022 The Authors. Medical Physics published by Wiley Periodicals LLC on behalf of American Association of Physicists in Medicine.","","","","","","Place: United States PMID: 36413363  PMCID: PMC9870260","","","","*Ultrasonic Therapy; Acoustics; Catheters; Computer Simulation; Ultrasonography; focused ultrasound; minimally invasive; pancreas; phased array; sectored-ring ultrasound; thermal ablation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87AKUJ6Z","journalArticle","2024","Alonto, Anisah Hayaminnah D.; Jamora, Roland Dominic G.","A scoping review on the diagnosis and treatment of X-linked dystonia-parkinsonism.","Parkinsonism & related disorders","","1873-5126 1353-8020","10.1016/j.parkreldis.2023.105949","","INTRODUCTION: X-linked dystonia-parkinsonism (XDP) is a progressive neurodegenerative disorder that has been studied well in recent years.  OBJECTIVES: This scoping review aimed to describe the current state of knowledge  about the diagnosis and treatment of XDP, to provide clinicians with a concise  and up-to-date overview. METHODS: We conducted a scoping review of pertinent  literature on the diagnosis and treatment of XDP using Preferred Reporting Items  for Systematic Reviews and Meta-Analyses extension for Scoping Reviews  guidelines. RESULTS: There were 24 articles on diagnostic methods and 20 articles  on therapeutic interventions for XDP, with 7 review articles describing both. The  detection of the SVA retrotransposon insertion within the TAF1 gene is  confirmatory for XDP. Oral medications are marginally effective. Chemodenervation  with botulinum toxin is an effective treatment. Pallidal deep brain stimulation  (DBS) has been shown to provide significant improvement in the dystonia and  quality of life of patients with XDP for a longer time. A less invasive surgical  option is the transcranial magnetic resonance-guided focused ultrasound  (tcMRgFUS), which has shown promising effects with the limited number of case  reports available. CONCLUSION: XDP is a geneti disorder characterized by striatal  symptoms and pathology on neuroimaging. No effective oral medications are  available for the management of XDP. The use of botulinum toxin is limited by its  cost and duration of effects. As of now, pallidal DBS is deemed to be the best  option. Another promising option is the tcMRgFUS but still has limited studies on  its safety and efficacy in XDP.","2024-02","2024-03-06 17:01:37","2024-03-06T17:01:37Z","","105949","","","119","","Parkinsonism Relat Disord","","","","","","","","eng","Copyright © 2023 Elsevier Ltd. All rights reserved.","","","","","","Place: England PMID: 38072720","","","","*Botulinum Toxins; *Dystonia; *Dystonic Disorders/diagnosis/genetics/therapy; *Genetic Diseases, X-Linked/diagnosis/genetics/therapy; Diagnosis; Dystonia; Humans; Lubag; Parkinsonism; Quality of Life; Treatment; X-linked dystonia parkinsonism; XDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4WYQMEC3","journalArticle","2023","Vachiramon, Vasanop; Palakornkitti, Pasita; Anuntrangsee, Tanaporn; Rutnin, Suthinee; Visessiri, Yingluck; Fabi, Sabrina","A comparative study of pain perception during the microfocused ultrasound procedure between topical anesthesia and combined topical anesthesia with forced  air cooling.","Journal of cosmetic dermatology","","1473-2165 1473-2130","10.1111/jocd.15568","","BACKGROUND: The experience of pain during microfocused ultrasound with visualization (MFU-V) treatment is common and crucial for dictating patient  satisfaction and retention. OBJECTIVE: To compare the pain perception during the  MFU-V procedure between two pain reduction methods (topical anesthesia alone  versus combined topical anesthesia with forced air cooling). MATERIALS AND  METHODS: This was a prospective, single-blinded, randomized controlled trial. A  square area on the inner side of both arms of healthy volunteers was marked as an  experimental site and randomly assigned to receive each pain reduction method:  topical anesthesia or combined topical anesthesia with forced air cooling.  Thereafter, MFU-V was performed with a 4.5 MHz, 4.5 mm transducer (10 lines,  0.9 J) followed by a 7 MHz, 3.0 mm transducer (10 lines, 0.3 J). The visual  analog scale (VAS) for pain was measured immediately after 4.5 mm transducer  (T1a), immediately after 3.0 mm transducer (T1b), and after the entire procedure  (T2). RESULTS: Twenty-one participants with a mean (SD) age of 34.67 (±6.18)  years were enrolled. The mean (±SD) pain score of combined topical anesthesia  with forced air cooling-treated area was 5.40 (±1.64), 4.80 (±1.63), and 5.40  (±1.56) at T1a, T1b, and T2, respectively. The mean pain score for topical  anesthesia-treated areas was 5.89 (±1.45), 5.00 (±1.72), and 5.76 (±1.67) at T1a,  T1b, and T2, respectively. There were no statistically significant differences in  the pain perception between the two methods. CONCLUSION: The addition of forced  air cooling is not beneficial for pain reduction during the MFU-V procedure  because its temperature reduction effect cannot be delivered to the deep parts of  the skin, which is the target site of MFU-V.","2023-04","2024-03-06 17:01:00","2024-03-06T17:01:00Z","","1279-1285","","4","22","","J Cosmet Dermatol","","","","","","","","eng","© 2022 The Authors. Journal of Cosmetic Dermatology published by Wiley Periodicals LLC.","","","","","","Place: England PMID: 36575874","","","","*Anesthesia, Local; *Patient Satisfaction; Adult; Anesthetics, Local; Humans; Lidocaine; Pain Perception; Pain/diagnosis/etiology/prevention & control; Prospective Studies; anesthesia; cryogen; high-intensity focused ultrasound; lidocaine; skin tightening","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P5MNXXS6","journalArticle","2023","Aliabouzar, Mitra; Quesada, Carole; Chan, Ze Qi; Fowlkes, J. Brian; Franceschi, Renny T.; Putnam, Andrew J.; Fabiilli, Mario L.","Acoustic droplet vaporization for on-demand modulation of microporosity in smart hydrogels.","Acta biomaterialia","","1878-7568 1742-7061","10.1016/j.actbio.2023.04.037","","Microporosity in hydrogels is critical for directing tissue formation and function. We have developed a fibrin-based smart hydrogel, termed an acoustically  responsive scaffold (ARS), which responds to focused ultrasound in a  spatiotemporally controlled, user-defined manner. ARSs are highly flexible  platforms due to the inclusion of phase-shift droplets and their tunable response  to ultrasound through a mechanism termed acoustic droplet vaporization (ADV).  Here, we demonstrated that ADV enabled consistent generation of micropores in  ARSs, throughout the entire thickness (∼5.5 mm), utilizing perfluorooctane  phase-shift droplets. Size characteristics of the generated micropores were  quantified in response to critical parameters including acoustic properties,  droplet size, and shear elastic modulus of fibrin using confocal microscopy. The  findings showed that the length of the generated micropores correlated directly  with excitation frequency, peak rarefactional pressure, pulse duration, droplet  size, and indirectly with the shear elastic modulus of the fibrin matrix. The  ADV-generated micropores in ARSs were further compared with cavitation-mediated  micropores in fibrin gels without droplets. Additionally, the Keller-Miksis  equation was used to predict an upper bound for micropore formation in ARSs at  varying driving frequencies and droplet sizes. Finally, our in vivo studies  showed that host cell migration following ADV-induced micropore formation was  frequency-dependent, with up to 2.6 times higher cell migration at lower  frequencies. Overall, these findings demonstrate a new potential application of  ADV in hydrogels. STATEMENT OF SIGNIFICANCE: Interconnected micropores within a  hydrogel can facilitate many cell-mediated processes. Most techniques for  generating micropores are typically not biocompatible or do not enable  controlled, in situ micropore formation. We used an ultrasound-based technique,  termed acoustic droplet vaporization, to generate microporosity in smart  hydrogels termed acoustically responsive scaffolds (ARSs). ARSs contain a fibrin  matrix doped with a phase-shift droplet. We demonstrate that unique acoustic  properties of phase-shift droplets can be tailored to yield spatiotemporally  controlled, on-demand micropore formation. Additionally, the size characteristics  of the ultrasound-generated micropores can be modulated by tuning ultrasound  parameters, droplet properties, and bulk elastic properties of fibrin. Finally,  we demonstrate significant, frequency-dependent host cell migration in  subcutaneously implanted ARSs in mice following ultrasound-induced micropore  formation in situ.","2023-07-01","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","195-208","","","164","","Acta Biomater","","","","","","","","eng","Copyright © 2023 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.","","","","","","Place: England PMID: 37121372  PMCID: PMC10538466","","","","*Acoustics; *Hydrogels; Acoustic droplet vaporization; Animals; Cavitation; Fibrin; Fibrin hydrogel; Mice; Microporosity; Phase-shift droplet; Tissue Scaffolds; Ultrasound; Volatilization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AX4XQ3VZ","journalArticle","2023","Liu, Yan; Xiang, Xiao-Na; Wang, Qian; He, Hong-Chen","A comparison of different physical stimulation combined with platelet-rich plasma for the treatment of knee osteoarthritis: study protocol for a randomized  controlled trial.","Trials","","1745-6215","10.1186/s13063-023-07228-w","","BACKGROUND: Platelet-rich plasma (PRP) contains various growth factors and inflammatory regulators, which can effectively reduce inflammation in joints and  promote tissue repair. Multiple studies have proved its effectiveness in the  treatment of knee osteoarthritis (KOA). Low-intensity focused ultrasound (LIFU)  and transcutaneous electrical nerve stimulation (TENS) are non-invasive and safe  physical therapy methods for KOA. This study is the first to propose the  treatment of KOA with physical stimulation after PRP treatment, and to observe  the clinical efficacy of the treatment method. METHODS: This is a protocol paper  that outlines a randomized controlled trial, patients will be assigned randomly  to the PRP group, PRP+LIFU group, PRP+TENS group, and PRP+LIFU combined TENS  group. The patients will be followed at 12-week and 24-week time points to  evaluate the primary and secondary outcomes of the study. The primary outcome is  the VAS pain score. Secondary outcomes include Western Ontario and McMaster  Universities Osteoarthritis Index (WOMAC) and International Knee Documentation  Committee scores (IKDC). After baseline examination, all patients will sign a  written informed consent for study participation after a full explanation of the  treatment protocol. We have planned a total of 120 patients (30 patients per  group). DISCUSSION: The objective of this clinical trial is to evaluate the  effect of different physical stimulation after PRP treatment for KOA. The data  will be published after the completion of the study. TRIAL REGISTRATION: This  study has been registered with the Chinese Clinical Trials Registry. REGISTRATION  NUMBER: ChiCTR2200065119 (registered date: 10/28/2022).","2023-03-17","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","200","","1","24","","Trials","","","","","","","","eng","© 2023. The Author(s).","","","","","","Place: England PMID: 36932405  PMCID: PMC10024372","","","","*Osteoarthritis, Knee/therapy/drug therapy; *Platelet-Rich Plasma; Humans; Hyaluronic Acid; Injections, Intra-Articular; Osteoarthritis; Platelet-rich plasma; Randomized Controlled Trials as Topic; Randomized controlled trial; Treatment Outcome; Ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LET7AXPL","journalArticle","2023","Singh, Rohit; Ebersole, Koji C.; Yang, Xinmai","A feasibility study on removing lipid deposition in atherosclerotic plaques with ultrasound-assisted laser ablation.","Physics in medicine and biology","","1361-6560 0031-9155","10.1088/1361-6560/acb9d1","","Objective. Atherosclerosis is the buildup of fats, cholesterol, and other substances on the inner walls of arteries. It can affect arteries of heart,  brain, arms, legs, pelvis and kidney, resulting in ischemic heart disease,  carotid artery disease, peripheral artery disease and chronic kidney disease.  Laser-based treatment techniques like laser atherectomy can be used to treat many  common atherosclerostic diseases. However, the use of laser-based treatment  remains limited due to the high risk of complications and low efficiency in  removing atherosclerostic plaques as compared with other treatment methods. In  this study, we developed a technology that used high intensity focused ultrasound  to assist laser treatment in the removal of the lipid core of atherosclerotic  plaques.Approach. The fundamental mechanism to disrupt atherosclerostic plaque  was to enhance the mechanical effect of cavitation during laser/ultrasound  therapy. To promote cavitation, spatiotemporally synchronized ultrasound bursts  of 2% duty cycle at 0.5 MHz and nanosecond laser pulses at 532 nm wavelength were  used. Experiments were first performed on pig belly fat samples to titrate  ultrasound and laser parameters. Then, experiments were conducted on human plaque  samples, where the lipid depositions of the plaques were targeted.Main results.  Our results showed that fat tissue could be removed with an ultrasound peak  negative pressure (PNP) of 2.45 MPa and a laser radiant exposure as low as 3.2 mJ  mm(-2). The lipid depositions on the atherosclerostic plaques were removed with  laser radiant exposure of 16 mJ mm(-2)in synchronizing with an ultrasound PNP of  5.4 MPa. During all the experiments, laser-only and ultrasound-only control  treatments at the same energy levels were not effective in removing the  lipid.Significance. The results demonstrated that the addition of ultrasound  could effectively reduce the needed laser power for atherosclerotic plaque  removal, which will potentially improve treatment safety and efficiency of  current laser therapies.","2023-02-21","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","","","5","68","","Phys Med Biol","","","","","","","","eng","© 2023 Institute of Physics and Engineering in Medicine.","","","","","","Place: England PMID: 36804803","","","","*Laser Therapy; *Plaque, Atherosclerotic/diagnostic imaging; Animals; Feasibility Studies; Humans; Lasers; Lipids; Swine; atherosclerosis; cavitation; excimer laser coronary angioplasty; ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9LNZP9K","journalArticle","2023","Wade, Ros; South, Emily; Anwer, Sumayya; Sharif-Hurst, Sahar; Harden, Melissa; Fulbright, Helen; Hodgson, Robert; Dias, Sofia; Simmonds, Mark; Rowe, Ian; Thornton, Patricia; Eastwood, Alison","Ablative and non-surgical therapies for early and very early hepatocellular carcinoma: a systematic review and network meta-analysis.","Health technology assessment (Winchester, England)","","2046-4924 1366-5278","10.3310/GK5221","","BACKGROUND: A wide range of ablative and non-surgical therapies are available for treating small hepatocellular carcinoma in patients with very early or  early-stage disease and preserved liver function. OBJECTIVE: To review and  compare the effectiveness of all current ablative and non-surgical therapies for  patients with small hepatocellular carcinoma (≤ 3 cm). DESIGN: Systematic review  and network meta-analysis. DATA SOURCES: Nine databases (March 2021), two trial  registries (April 2021) and reference lists of relevant systematic reviews.  REVIEW METHODS: Eligible studies were randomised controlled trials of ablative  and non-surgical therapies, versus any comparator, for small hepatocellular  carcinoma. Randomised controlled trials were quality assessed using the Cochrane  Risk of Bias 2 tool and mapped. The comparative effectiveness of therapies was  assessed using network meta-analysis. A threshold analysis was used to identify  which comparisons were sensitive to potential changes in the evidence. Where  comparisons based on randomised controlled trial evidence were not robust or no  randomised controlled trials were identified, a targeted systematic review of  non-randomised, prospective comparative studies provided additional data for  repeat network meta-analysis and threshold analysis. The feasibility of  undertaking economic modelling was explored. A workshop with patients and  clinicians was held to discuss the findings and identify key priorities for  future research. RESULTS: Thirty-seven randomised controlled trials (with over  3700 relevant patients) were included in the review. The majority were conducted  in China or Japan and most had a high risk of bias or some risk of bias concerns.  The results of the network meta-analysis were uncertain for most comparisons.  There was evidence that percutaneous ethanol injection is inferior to  radiofrequency ablation for overall survival (hazard ratio 1.45, 95% credible  interval 1.16 to 1.82), progression-free survival (hazard ratio 1.36, 95%  credible interval 1.11 to 1.67), overall recurrence (relative risk 1.19, 95%  credible interval 1.02 to 1.39) and local recurrence (relative risk 1.80, 95%  credible interval 1.19 to 2.71). Percutaneous acid injection was also inferior to  radiofrequency ablation for progression-free survival (hazard ratio 1.63, 95%  credible interval 1.05 to 2.51). Threshold analysis showed that further evidence  could plausibly change the result for some comparisons. Fourteen eligible  non-randomised studies were identified (n ≥ 2316); twelve had a high risk of bias  so were not included in updated network meta-analyses. Additional non-randomised  data, made available by a clinical advisor, were also included (n = 303). There  remained a high level of uncertainty in treatment rankings after the network  meta-analyses were updated. However, the updated analyses suggested that  microwave ablation and resection are superior to percutaneous ethanol injection  and percutaneous acid injection for some outcomes. Further research on  stereotactic ablative radiotherapy was recommended at the workshop, although it  is only appropriate for certain patient subgroups, limiting opportunities for  adequately powered trials. LIMITATIONS: Many studies were small and of poor  quality. No comparative studies were found for some therapies. CONCLUSIONS: The  existing evidence base has limitations; the uptake of specific ablative therapies  in the United Kingdom appears to be based more on technological advancements and  ease of use than strong evidence of clinical effectiveness. However, there is  evidence that percutaneous ethanol injection and percutaneous acid injection are  inferior to radiofrequency ablation, microwave ablation and resection. STUDY  REGISTRATION: PROSPERO CRD42020221357. FUNDING: This award was funded by the  National Institute for Health and Care Research (NIHR) Health Technology  Assessment (HTA) programme (NIHR award ref: NIHR131224) and is published in full  in Health Technology Assessment; Vol. 27, No. 29. See the NIHR Funding and Awards  website for further award information.","2023-12","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","1-172","","29","27","","Health Technol Assess","","","","","","","","eng","","","","","","","Place: England PMID: 38149643","","","","*Carcinoma, Hepatocellular/surgery/pathology; *Liver Neoplasms/surgery; Ethanol/therapeutic use; HEPATOCELLULAR CARCINOMA; Humans; MICROWAVE ABLATION; NETWORK META-ANALYSIS; Network Meta-Analysis; PERCUTANEOUS ETHANOL INJECTION; Prospective Studies; RADIOFREQUENCY ABLATION; Randomized Controlled Trials as Topic; SYSTEMATIC REVIEW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
