"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YY76S6IZ","journalArticle","2023","Yan, Xiaoli; Zhou, Le; He, Guolin; Liu, Xinghui","Pregnancy rate and outcomes after uterine artery embolization for women: a systematic review and meta-analysis with trial sequential analysis.","Frontiers in medicine","","2296-858X","10.3389/fmed.2023.1283279","","OBJECTIVE: The assessment of the relative impacts of uterine artery embolization (UAE) treatment for female patients is a critical field that informs clinical  decisions, yet there is a noticeable scarcity of high-quality, long-term  comparative studies. This meta-analysis aimed to focus on the pregnancy rate and  outcomes in female patients following UAE and to conduct subgroup analyses based  on different patient populations or various control treatments. METHODS: A  systematic literature search was conducted on 2 August 2023 through the Web of  Science, PubMed, Embase, and the Cochrane Library of Clinical Trials for all  potential studies. Relative risks (RRs) with 95% confidence intervals (CIs) were  applied to compare pregnancy rates and outcomes between the UAE group and the  control group. Heterogeneity was evaluated statistically by using the  chi-square-based Cochran's Q test and Higgins I(2) statistics, and 95% prediction  interval (PI). Software R 4.3.1 and Stata 12.0 were used for meta-analysis. The  trial sequential analysis (TSA) was performed with TSA v0.9.5.10 Beta software.  RESULTS: A total of 15 eligible studies (11 cohort studies, 3 randomized  controlled trials, and 1 non-randomized clinical trial) were included in this  meta-analysis. The overall results revealed that UAE significantly decreased  postoperative pregnancy rate [RR (95% CI): 0.721 (0.531-0.979), 95% PI:  0.248-2.097] and was associated with an increased risk of postoperative PPH [RR  (95% CI): 3.182 (1.319-7.675), 95% PI: 0.474-22.089]. Analysis grouped by  population indicated that UAE decreased the risk of preterm delivery [RR (95%  CI): 0.326 (0.128-0.831), p = 0.019] and cesarean section [RR (95% CI): 0.693  (0.481-0.999), p = 0.050] and increased the risk of placenta previa [RR (95% CI):  8.739 (1.580-48.341), p = 0.013] in patients with UFs, CSP, and PPH,  respectively. When compared with myomectomy, HIFU, and non-use of UAE, UAE  treatment was associated with the reduced risks of preterm delivery [RR (95% CI):  0.296 (0.106-0.826)] and cesarean section [(95% CI): 0.693 (0.481-0.999),  p = 0.050] and increased placenta previa risk [RR (95% CI): 10.682  (6.859-16.636)], respectively. CONCLUSION: UAE treatment was associated with a  lower postoperative pregnancy rate and increased risk of PPH. Subgroup analysis  suggested that UAE was shown to decrease the risk of preterm delivery and  cesarean section and increase placenta previa risk.Systematic review  registration:https://www.crd.york.ac.uk/prospero/, Identifier CRD42023448257.","2023","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","1283279","","","10","","Front Med (Lausanne)","","","","","","","","eng","Copyright © 2023 Yan, Zhou, He and Liu.","","","","","","Place: Switzerland PMID: 38179282  PMCID: PMC10764427","","","","cesarean scar pregnancy; postpartum hemorrhage; pregnancy outcomes; uterine artery embolization; uterine fibroids","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DICU2KCR","journalArticle","2023","Ali, Noman; Chhotani, Abdul Ahad; Iqbal, Sannia Perwaiz; Soomar, Salman Muhammad; Raheem, Ahmed; Waheed, Shahan","Point of Care Ultrasonographic Life Support in Emergency (PULSE)-a quasi-experimental study.","International journal of emergency medicine","","1865-1372 1865-1380","10.1186/s12245-023-00525-w","","BACKGROUND: Many physicians use point-of-care ultrasound (PoCUS) in their clinical practice to improve their diagnostic capabilities, accuracy, and  timeliness. Over the last two decades, the use of PoCUS in the emergency room has  dramatically increased. This study aimed to determine emergency physicians'  retention of knowledge and skills after a brief training workshop on a focused  ultrasound-guided approach to a patient presenting with undifferentiated shock,  shortness of breath, and cardiac arrest in the emergency department of a tertiary  care hospital. The secondary aim was to deliver the PoCUS-guided algorithmic  approach to manage a patient presenting with undifferentiated shock, respiratory  distress, and cardiac arrest in the emergency department. METHODS: A  quasi-experimental study was conducted with a single-day Point of Care  Ultrasonographic Life Support in Emergency (PULSE) training workshop in October  2021 at the Aga Khan University Hospital, Karachi, Pakistan. A total of 32  participants attended the course, including twenty-one junior residents (PGY 1  and 2) and medical officers with experience of fewer than two years working in  different emergency departments of urban tertiary care hospitals across Karachi,  Pakistan. Pre- and post-assessment tools comprised a written examination,  evaluating participants' knowledge and skills in ultrasound image acquisition and  interpretation. Cronbach's alpha was used to calculate the validity of the tool.  Results obtained before and after the training session were compared by the  McNemar's test. A p value of ≤ 0.05 was considered significant. RESULTS: There  was a significant improvement in response to each question pre to post-test after  completion of the course (Table 1). The significant change can be seen in  questions 7, 8, 13, and 15, with a percentage change of 33.3, 80.9, 42.9, and  47.7. There was a significant improvement in the understanding and knowledge of  participants after the training. The scores in the post-test were high compared  to the pre-test in each category, i.e., respiratory distress (p < 0.017), cardiac  arrest (p < 0.041), basic ultrasound knowledge (p < 0.001), and undifferentiated  shock (p < 0.001). CONCLUSION: All participants showed improvement in their  knowledge and confidence regarding using PoCUS in life-threatening conditions.  Through this study, we have also developed an algorithmic approach to managing  undifferentiated shock, respiratory failure, and cardiac arrest. Future studies  must assess the effectiveness and feasibility of incorporating these algorithms  into clinical practice.","2023-08-09","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","49","","1","16","","Int J Emerg Med","","","","","","","","eng","© 2023. Springer-Verlag GmbH Germany, part of Springer Nature.","","","","","","Place: England PMID: 37559012  PMCID: PMC10410962","","","","Emergency; Life support; Point of care; Ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2SQH5NS","journalArticle","2023","Saouli, Amine; Ruffion, Alain; Dariane, Charles; Barret, Eric; Fiard, Gaëlle; Hankard, Gaelle Fromont; Créhange, Gilles; Roubaud, Guilhem; Beauval, Jean Baptiste; Brureau, Laurent; Renard-Penna, Raphaëlle; Gauthé, Mathieu; Baboudjian, Michael; Ploussard, Guillaume; Rouprêt, Morgan","Salvage Radical Prostatectomy for Recurrent Prostate Cancer: A Systematic Review (French ccAFU).","Cancers","","2072-6694","10.3390/cancers15225485","","The aim of this study was to systematically review the current evidence regarding the oncological and functional outcomes of salvage radical prostatectomy (sRP)  for recurrent prostate cancer. A systematic review was conducted throughout  September 2022 using the PubMed, Science Direct, Scopus, and Embase databases.  Preferred Reporting Items for Systematic Reviews and Meta-analysis (PRISMA)  guidelines were followed to identify eligible studies. A total of 55 studies  (3836 patients) met our eligibility criteria. The vast majority of men included  had radiation therapy (including brachytherapy) as their first-line treatment (n  = 3240, 84%). Other first-line treatments included HIFU (n = 338, 9%),  electroporation (n = 59, 2%), proton beam therapy (n = 54, 1.5%), cryotherapy (n  = 34, 1%), focal vascular targeted photodynamic therapy (n = 22, 0.6%), and  transurethral ultrasound ablation (n = 19, 0.5%). Median preoperative PSA, at the  time of recurrence, ranged from 1.5 to 14.4 ng/mL. The surgical approach was open  in 2300 (60%) cases, robotic in 1465 (38%) cases, and laparoscopic in 71 (2%)  cases. Since 2019, there has been a clear increase in robotic versus conventional  surgery (1245 versus 525 cases, respectively). The median operative time and  blood loss ranged from 80 to 297 min and 75 to 914 mL, respectively. Concomitant  lymph node dissection was performed in 2587 cases (79%). The overall complication  rate was 34%, with a majority of Clavien grade I or II complications. Clavien ≥ 3  complications ranged from 0 to 64%. Positive surgical margins were noted in 792  cases (32%). The median follow-up ranged from 4.6 to 94 months. Biochemical  recurrence after sRP ranged from 8% to 51.5% at 12 months, from 0% to 66% at 22  months, and from 48% to 59% at 60 months. The specific and overall survival rates  ranged from 13.4 to 98% and 62 to 100% at 5 years, respectively. Urinary  continence was maintained in 52.1% of cases. sRP demonstrated acceptable  oncological outcomes. These results, after sRP, are influenced by several  factors, and above all by pre-treatment assessment, including imaging, with the  development of mpMRI and metabolic imaging. Our results demonstrated that SRP can  be considered a suitable treatment option for selected patients, but the level of  evidence remains low.","2023-11-20","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","","","22","15","","Cancers (Basel)","","","","","","","","eng","","","","","","","Place: Switzerland PMID: 38001745  PMCID: PMC10670522","","","","prostate cancer; recurrence; salvage radical prostatectomy; systematic review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2TT6T8Z","journalArticle","2023","Laastad Sørensen, Marianne; Oterhals, Kjersti; Pönitz, Volker; Morken, Ingvild M.","Point-of-care examinations using handheld ultrasound devices performed by intensive care nurses in a cardiac intensive care unit.","European journal of cardiovascular nursing","","1873-1953 1474-5151","10.1093/eurjcn/zvac089","","AIMS: Having nurses to perform point-of-care ultrasound (POCUS) when physically examining patients to assess for early signs of decompensation and fluid overload  has been proven to be feasible, provide extra information, and improve quality of  care. To date, few studies have analyzed whether it is feasible for intensive  care nurses to perform POCUS on critically ill patients. This study aimed to  evaluate whether the findings of briefly trained intensive care nurses'  ultrasound examinations agreed with conventional examinations performed by  physicians. METHODS AND RESULTS: This comparative cross-sectional inter-rater  agreement study comprised 50 patients admitted to a cardiac intensive care unit  (CICU), with signs and symptoms of acute dyspnoea and suspected cardiac disease.  After a brief training session, the study nurses performed standardized  examinations of each patient's inferior vena cava (IVC) and the pleural and  pericardial cavities using a handheld ultrasound device. A blinded physician  repeated the same examinations using conventional ultrasound. Analysis using  Gwet's agreement coefficient with quadratic weights showed moderate agreement for  the IVC respiration variation [0.60; 95% confidence interval (CI): 0.38-0.82],  and substantial agreement for the IVC diameter (0.70; 95% CI: 0.50-0.90) and  right-sided pleural effusion (0.70; 95% CI: 0.52-0.88). For left-sided pleural  effusion (0.85; 95% CI: 0.75-0.95) and pericardial effusion (0.95; 95% CI:  0.90-1.01), the agreement was almost perfect. CONCLUSIONS: Briefly trained  intensive care nurses in a CICU can perform POCUS examinations of the IVC and  pleural and pericardial cavities with moderate to almost perfect agreement with  identical examinations performed by physicians.","2023-07-19","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","482-488","","5","22","","Eur J Cardiovasc Nurs","","","","","","","","eng","© The Author(s) 2022. Published by Oxford University Press on behalf of the European Society of Cardiology. All rights reserved. For permissions, please  email: journals.permissions@oup.com.","","","","","","Place: England PMID: 36149811","","","","*Nurses; *Pleural Effusion; Cardiac disorders; Critical Care; Cross-Sectional Studies; Focused ultrasound; Handheld ultrasound device; Humans; Intensive Care Units; Nurse; Point-of-Care Systems; Point-of-care ultrasound; Ultrasonography/methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C66JDYX4","journalArticle","2023","Jiang, Lijuan; Han, Yue; Song, Zixuan; Li, Yan","Pregnancy Outcomes after Uterus-sparing Operative Treatment for Adenomyosis: A Systematic Review and Meta-analysis.","Journal of minimally invasive gynecology","","1553-4669 1553-4650","10.1016/j.jmig.2023.03.015","","OBJECTIVE: A meta-analysis was conducted to evaluate the overall pregnancy outcomes after uterus-sparing operative treatment in patients with adenomyosis  (AD). DATA SOURCES: We searched PubMed, Web of Science, Cochrane Library, and  Embase for literature from January 2000 to January 2022. METHODS OF STUDY  SELECTION: We included all studies reporting reproductive outcomes of  uterine-sparing surgery for patients with AD with fertility requirements.  Surgical treatment was classified as complete excision or incomplete removal of  AD and nonexcisional techniques for induction of necrosis in AD. The latter  included physically removing the tissue where pathology is present or disrupting  the blood flow to the affected area, involving high-intensity focused ultrasound,  microwave ablation, radiofrequency ablation, and uterine artery embolization. Two  independent researchers performed study selection according to the screening  criteria. TABULATION, INTEGRATION, AND RESULTS: A total of 13 studies with 1319  patients with AD were included in this study, comprising 795 women wishing  fertility. Pooled estimates of pregnancy, miscarriage, and live-birth rates after  excisional treatment for women attempting to conceive were 40% (95% confidence  interval [CI], 29-52), 21% (95% CI, 16-27), and 70% (95% CI, 64-76),  respectively, and corresponding rates after nonexcisional treatment were 51% (95%  CI, 42-60), 22% (95% CI, 13-34), and 71% (95% CI, 57-83), respectively. The  differences were not statistically significant. CONCLUSION: Excisional treatment  could be a treatment consideration for patients with symptomatic AD and  infertility for several years or repeated failure of assisted reproductive  technology. Nonexcisional techniques may be considered probably for AD-related  infertility.","2023-07","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","543-554","","7","30","","J Minim Invasive Gynecol","","","","","","","","eng","Copyright © 2023 AAGL. Published by Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 36972750","","","","*Adenomyosis/complications/surgery/pathology; *Infertility; *Infertility, Female/etiology/surgery; Adenomyosis; Female; Humans; Pregnancy; Pregnancy Outcome; Pregnancy Rate; Reproductive outcome; Uterus-sparing surgery; Uterus/surgery/pathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5KVL35L","journalArticle","2023","Giganti, Francesco; Dickinson, Louise; Orczyk, Clément; Haider, Aiman; Freeman, Alex; Emberton, Mark; Allen, Clare; Moore, Caroline M.","Prostate Imaging after Focal Ablation (PI-FAB): A Proposal for a Scoring System for Multiparametric MRI of the Prostate After Focal Therapy.","European urology oncology","","2588-9311","10.1016/j.euo.2023.04.007","","At present there is no standardised system for scoring the appearance of the prostate on multiparametric magnetic resonance imaging (MRI) after focal ablation  for localised prostate cancer. We propose a novel scoring system, the Prostate  Imaging after Focal Ablation (PI-FAB) score, to fill this gap. PI-FAB involves a  3-point scale for rating MRI sequences in sequential order: (1) dynamic  contrast-enhanced sequences; (2) diffusion-weighted imaging, split into  assessment of the high-b-value sequence first and then the apparent diffusion  coefficient map; and (3) T2-weighted imaging. It is essential that the  pretreatment scan is also available to help with this assessment. We designed  PI-FAB using our experience of reading postablation scans over the past 15 years  and include details for four representative patients initially treated with  high-intensity focus ultrasound at our institution to demonstrate the scoring  system. We propose PI-FAB as a standardised method for evaluating prostate MRI  scans after treatment with focal ablation. The next step is to evaluate its  performance across multiple experienced readers of MRI after focal therapy in a  clinical data set. PATIENT SUMMARY: We propose a scoring system called PI-FAB for  assessing the appearance of magnetic resonance imaging scans of the prostate  after focal treatment for localised prostate cancer. This will help clinicians in  deciding on further follow-up.","2023-12","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","629-634","","6","6","","Eur Urol Oncol","","","","","","","","eng","Copyright © 2023 The Author(s). Published by Elsevier B.V. All rights reserved.","","","","","","Place: Netherlands PMID: 37210343","","","","*Multiparametric Magnetic Resonance Imaging; *Prostatic Neoplasms/diagnostic imaging/surgery/pathology; Ablation techniques; Cryotherapy; Diffusion Magnetic Resonance Imaging/methods; Focal therapy; High-intensity focused ultrasound ablation; Humans; Irreversible electroporation therapy; Magnetic Resonance Imaging/methods; Magnetic resonance imaging; Male; Photodynamic therapy; Prostate/diagnostic imaging/surgery/pathology; Prostatic neoplasms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCQC6VV5","journalArticle","2023","Benster, Lindsay L.; Weissman, Cory R.; Stolz, Louise A.; Daskalakis, Zafiris J.; Appelbaum, Lawrence G.","Pre-clinical indications of brain stimulation treatments for non-affective psychiatric disorders, a status update.","Translational psychiatry","","2158-3188","10.1038/s41398-023-02673-2","","Over the past two decades noninvasive brain stimulation (NIBS) techniques have emerged as powerful therapeutic options for a range of psychiatric and  neurological disorders. NIBS are hypothesized to rebalance pathological brain  networks thus reducing symptoms and improving functioning. This development has  been fueled by controlled studies with increasing size and rigor aiming to  characterize how treatments induce clinically effective change. Clinical trials  of NIBS for specific indications have resulted in federal approval for unipolar  depression, bipolar depression, smoking cessation, and obsessive-compulsive  disorder in the United States, and several other indications worldwide. As a  rapidly emerging field, there are numerous pre-clinical indications currently in  development using a variety of electrical and magnetic, non-convulsive, and  convulsive approaches. This review discusses the state-of-the-science surrounding  promising avenues of NIBS currently in pre-approval stages for non-affective  psychiatric disorders. We consider emerging therapies for psychosis, anxiety  disorders, obsessive-compulsive disorder, and borderline personality disorder,  utilizing transcranial magnetic stimulation (TMS), transcranial direct current  stimulation (tDCS), and magnetic seizure therapy (MST), with an additional brief  section for early-stage techniques including transcranial focused ultrasound  stimulation (tFUS) and transcranial alternating current stimulation (tACS). As  revealed in this review, there is considerable promise across all four  psychiatric indications with different NIBS approaches. Positive findings are  notable for the treatment of psychosis using tDCS, MST, and rTMS. While rTMS is  already FDA approved for the treatment of obsessive-compulsive disorder,  methodologies such as tDCS also demonstrate potential in this condition. Emerging  techniques show promise for treating non-affective disorders likely leading to  future regulatory approvals.","2023-12-14","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","390","","1","13","","Transl Psychiatry","","","","","","","","eng","© 2023. The Author(s).","","","","","","Place: United States PMID: 38097566  PMCID: PMC10721798","","","","*Depressive Disorder/therapy; *Obsessive-Compulsive Disorder/therapy; *Transcranial Direct Current Stimulation/methods; Brain/physiology; Humans; Transcranial Magnetic Stimulation/methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYCMA4QQ","journalArticle","2023","Pirker, Walter; Katzenschlager, Regina; Hallett, Mark; Poewe, Werner","Pharmacological Treatment of Tremor in Parkinson's Disease Revisited.","Journal of Parkinson's disease","","1877-718X 1877-7171","10.3233/JPD-225060","","The pathophysiology of Parkinson's disease (PD) tremor remains incompletely understood and there is a lack of clinical trials specifically addressing its  pharmacological treatment. Levodopa is the most efficacious drug for most  patients and should be used as primary approach to control troublesome tremor.  While the efficacy of oral dopamine agonists on PD tremor has been demonstrated  in controlled trials, there is no evidence of greater antitremor efficacy  compared to levodopa. The magnitude of the antitremor effect of anticholinergics  is generally lower than that of levodopa. Due to their adverse effects,  anticholinergics have a limited role in selected young and cognitively intact  patients. Propranolol may improve resting and action tremor and may be considered  as an adjunct in patients with insufficient tremor response to levodopa and this  also applies to clozapine, despite its unfavorable adverse effect profile.  Treating motor fluctuations with MAO-B and COMT inhibitors, dopamine agonists,  amantadine, or on-demand treatments such as subcutaneous or sublingual  apomorphine and inhaled levodopa as well as with continuous infusions of levodopa  or apomorphine will improve off period tremor episodes. For patients with  drug-refractory PD tremor despite levodopa optimization deep brain stimulation  and focused ultrasound are first-line considerations. Surgery can also be highly  effective for the treatment medication-refractory tremor in selected patients  without motor fluctuations. The present review highlights the clinical essentials  of parkinsonian tremor, critically examines available trial data on the effects  of medication and surgical approaches and provides guidance for the choice of  treatments to control PD tremor in clinical practice.","2023","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","127-144","","2","13","","J Parkinsons Dis","","","","","","","","eng","","","","","","","Place: Netherlands PMID: 36847017  PMCID: PMC10041452","","","","*Parkinson Disease/complications/drug therapy; Antiparkinson Agents; Apomorphine; Cholinergic Antagonists/therapeutic use; Dopamine Agonists/therapeutic use; Humans; Levodopa/therapeutic use; Parkinson’s disease; Tremor/drug therapy/etiology; levodopa; levodopa-resistance; treatment; tremor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QA6S47MP","journalArticle","2023","Wang, Nathan; Li, Mengzhou; Haverinen, Petteri","Photon-counting computed tomography thermometry via material decomposition and machine learning.","Visual computing for industry, biomedicine, and art","","2524-4442 2096-496X","10.1186/s42492-022-00129-w","","Thermal ablation procedures, such as high intensity focused ultrasound and radiofrequency ablation, are often used to eliminate tumors by minimally  invasively heating a focal region. For this task, real-time 3D temperature  visualization is key to target the diseased tissues while minimizing damage to  the surroundings. Current computed tomography (CT) thermometry is based on  energy-integrated CT, tissue-specific experimental data, and linear relationships  between attenuation and temperature. In this paper, we develop a novel approach  using photon-counting CT for material decomposition and a neural network to  predict temperature based on thermal characteristics of base materials and  spectral tomographic measurements of a volume of interest. In our feasibility  study, distilled water, 50 mmol/L CaCl(2), and 600 mmol/L CaCl(2) are chosen as  the base materials. Their attenuations are measured in four discrete energy bins  at various temperatures. The neural network trained on the experimental data  achieves a mean absolute error of 3.97 °C and 1.80 °C on 300 mmol/L CaCl(2) and a  milk-based protein shake respectively. These experimental results indicate that  our approach is promising for handling non-linear thermal properties for  materials that are similar or dissimilar to our base materials.","2023-01-14","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","2","","1","6","","Vis Comput Ind Biomed Art","","","","","","","","eng","© 2023. The Author(s).","","","","","","Place: Germany PMID: 36640198  PMCID: PMC9840722","","","","Artificial intelligence; Computed tomography thermometry; Deep learning; Material decomposition; Neural network; Photon-counting computed tomography; Radiotherapy; Thermotherapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MV57RKAP","journalArticle","2023","Ash, Ryan; Mohammadjavadi, Morteza; Butts Pauly, Kim; Norcia, Anthony","Poster Session I: Noninvasive neuromodulation of subcortical visual pathways with transcranial focused ultrasound.","Journal of vision","","1534-7362","10.1167/jov.23.15.23","","Transcranial ultrasound stimulation (TUS) is an emerging tool to noninvasively modulate neural activity in deep brain areas. In preparation for our first  in-human TUS studies, we targeted TUS to the lateral geniculate nucleus (visual  thalamus) in a large mammal (sheep). Full-field light flash stimuli were  presented with or without concomitant TUS in randomly interleaved trials. Similar  to what has previously observed by Fry et al (Nature 1959) in cats, EEG  visual-evoked potentials (VEPs) were reversibly suppressed by TUS to the LGN. No  changes in VEPs were observed in sheep who received sham-TUS to a control site in  the basal ganglia, ruling out potential transducer auditory-somatosensory  confounds. Magnetic resonance acoustic radiation force imaging (MR-ARFI), a  technique to measure the ultrasound focus in situ, showed a focal volume of  microscopic displacement at the expected target. Excitingly, MR-ARFI predicted  the suppressive effect on VEPs in individual subjects, suggesting that MR-ARFI  can be used to confirm TUS targeting and estimate neurophysiological impact. We  are now translating this paradigm into human, targeting TUS to the LGN while  participants perform a contrast detection task with EEG recording of steady-state  VEPs. MR-ARFI will be measured to evaluate targeting and estimate TUS dosage in  each participant. This work provides the foundation for a dissection of the roles  of different subcortical nuclei in different aspects of human vision.","2023-12-01","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","23","","15","23","","J Vis","","","","","","","","eng","","","","","","","Place: United States PMID: 38109625","","","","*Brain/physiology; *Visual Pathways/diagnostic imaging; Animals; Magnetic Resonance Imaging/methods; Sheep; Ultrasonography/methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
