"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZSDUJHN8","journalArticle","2023","Badran, Saif; Doi, Suhail A.; Iskeirjeh, Sara; Aljassem, Ghanem; Jafarian, Nasrin; Clark, Justin; Habib, Abdella M.; Glass, Graeme E.","Metabolic changes after nonsurgical fat removal: A dose response meta-analysis.","Journal of plastic, reconstructive & aesthetic surgery : JPRAS","","1878-0539 1748-6815","10.1016/j.bjps.2022.10.054","","BACKGROUND: Obesity-induced insulin resistance leads to the metabolic syndrome. Both bariatric surgery and surgical fat removal have been shown to improve  metabolic health, but the metabolic benefits of nonsurgical fat removal remain  uncertain. The aim of this paper is to establish whether nonsurgical fat removal  exerts measurable, lasting metabolic benefits by way of changes to serum lipid  profiles. METHODS: PubMed, Cochrane CENTRAL, Embase, and clinical trials  registers were searched using the Polyglot Search Translator to find studies  examining quantitative changes in metabolic markers after nonsurgical body  contouring procedures. The MethodologicAl STandard for Epidemiological Research  (MASTER) scale was adopted for the quality assessment of the included studies.  The robust-error meta-regression (REMR) model was employed. RESULTS: Twenty-two  studies and 676 participants were included. Peak body compositions measures  manifest as a reduction of 2 units in body mass index (BMI), 1 kg of body weight  (BW), 5 cm in waist circumference (WC) and 1.5 cm in abdominal fat thickness  (FT), sustained up to 60 days postprocedure. Transient increases of 15 mg/dL in  low-density lipoprotein (LDL), 10 mg/dl in triglycerides (TG), and 15 mg/dl in  total cholesterol (TC) were observed at 2 weeks postprocedure. CONCLUSION: While  nonsurgical fat removal exerts sustained effects on body anthropometrics, changes  to serum lipid profiles were transient. There is no compelling evidence at  present to support the conclusion that nonsurgical fat removal is metabolically  beneficial.","2023-02","2024-03-06 17:11:57","2024-03-06T17:11:57Z","","68-77","","","77","","J Plast Reconstr Aesthet Surg","","","","","","","","eng","Copyright © 2022 British Association of Plastic, Reconstructive and Aesthetic Surgeons. Published by Elsevier Ltd. All rights reserved.","","","","","","Place: Netherlands PMID: 36549125","","","","*Bariatric Surgery/adverse effects; *Obesity/surgery; BMI; Body Mass Index; Cryolipolysis; High intensity focused thermal ultrasound (HIFU); Humans; Laser lipolysis; Lipid profile; Lipids; Radiofrequency ablation; Triglycerides","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A64Y2YW3","journalArticle","2023","Liao, L.; Xu, Y. H.; Bai, J.; Zhan, P.; Zhou, J.; Li, M. X.; Zhang, Y.","MRI parameters for predicting the effect of ultrasound-guided high-intensity focused ultrasound in the ablation of uterine fibroids.","Clinical radiology","","1365-229X 0009-9260","10.1016/j.crad.2022.09.112","","AIM: To study the value of magnetic resonance imaging (MRI) parameters in predicting the efficacy of ultrasonic ablation of fibroids. MATERIALS AND  METHODS: A total of 91 patients were divided into groups based on non-perfused  volume (NPV) ratio and blood supply type. The preoperative MRI parameters were  measured and analysed. A correlation analysis between the MRI parameters and the  NPV ratio was performed. Receiver operating characteristic (ROC) curves were used  to analyse and determine the cut-off value of MRI parameters to predict the  ablation rate of fibroids. RESULTS: The uterine fibroids group with an NPV ratio  <80% and the group with an NPV ratio of ≥80% had significant differences in  signal intensity (SI) at MRI T2-weighted imaging (WI), fibroid-to-rectus  abdominis SI ratio (SIR) at T2WI, and blood supply type (p<0.05). There were no  significant differences in fibroid volume, T2WI signal uniformity, and apparent  diffusion coefficient (ADC) values. The ADC value and SI and SIR at MRI T2WI in  the group with poor blood supply were lower than those in the group with a rich  blood supply (p<0.05). SI at MRI T2WI correlated negatively with the NPV ratio.  The cut-off values for SI and SIR at MRI T2WI of fibroids whose NPV ratio exceeds  80% were 220.58 and 1.315, respectively. CONCLUSION: SI at MRI T2WI and blood  supply type could be predictors of the efficacy of ablation. Ultrasonic ablation  of fibroids with MRI T2WI hyperintensity and a rich blood supply had poor  efficacy.","2023-01","2024-03-06 17:11:43","2024-03-06T17:11:43Z","","61-69","","1","78","","Clin Radiol","","","","","","","","eng","Copyright © 2022 The Royal College of Radiologists. Published by Elsevier Ltd. All rights reserved.","","","","","","Place: England PMID: 36241567","","","","*High-Intensity Focused Ultrasound Ablation/methods; *Leiomyoma/diagnostic imaging/surgery/pathology; *Uterine Neoplasms/diagnostic imaging/surgery; Female; Humans; Magnetic Resonance Imaging; Treatment Outcome; Ultrasonography, Interventional","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2M4JGTAH","journalArticle","2022","Bazzocchi, Alberto; Aparisi Gómez, Maria Pilar; Taninokuchi Tomassoni, Makoto; Napoli, Alessandro; Filippiadis, Dimitrios; Guglielmi, Giuseppe","Musculoskeletal oncology and thermal ablation: the current and emerging role of interventional radiology","Skeletal Radiology","","1432-2161","10.1007/s00256-022-04213-3","","The role of interventional radiology (IR) is expanding. With new techniques being developed and tested, this radiology subspecialty is taking a step forward in different clinical scenarios, especially in oncology. Musculoskeletal tumoral diseases would definitely benefit from a low-invasive approach that could reduce mortality and morbidity in particular. Thermal ablation through IR has already become important in the palliation and consolidation of bone metastases, oligometastatic disease, local recurrences, and treating specific benign tumors, with a more tailored approach, considering the characteristics of every patient. As image-guided ablation techniques lower their invasiveness and increase their efficacy while the collateral effects and complications decrease, they become more relevant and need to be considered in patient care pathways and clinical management, to improve outcomes. We present a literature review of the different percutaneous and non-invasive image-guided thermal ablation methods that are currently available and that could in the future become relevant to manage musculoskeletal oncologic diseases.","2022-11-08","2024-03-06 17:11:38","2024-03-06T17:11:38Z","","","","","","","Skeletal Radiol","Musculoskeletal oncology and thermal ablation","","","","","","","eng","","","","","PubMed","","PMID: 36346453","","","","*Ablation Techniques/methods; *Bone Neoplasms/diagnostic imaging/surgery/secondary; *Catheter Ablation/methods; Ablation techniques; Bone metastases; Bone neoplasms; Cementoplasty; Cryoablation; Desmoid tumour; High-intensity focused ultrasound; Humans; MRgFUS; Osteoblastoma; Osteoid osteoma; Palliative Care/methods; Radiofrequency ablation; Radiology, Interventional/methods; Radiology, interventional; Soft tissue neoplasms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L4Z5JJ2V","journalArticle","2023","Mazzotti, Matteo; Kohtanen, Eetu; Erturk, Alper; Ruzzene, Massimo","Optimizing transcranial ultrasound delivery at large incident angles by leveraging cranial leaky guided wave dispersion.","Ultrasonics","","1874-9968 0041-624X","10.1016/j.ultras.2022.106882","","We investigate the role of leaky guided waves in transcranial ultrasound transmission in temporal and parietal bones at large incidence angles. Our  numerical and experimental results show that the dispersion characteristics of  the fundamental leaky guided wave mode with longitudinal polarization can be  leveraged to estimate the critical angle above which efficient shear mode  conversion takes place, and below which major transmission drops can be expected.  Simulations that employ a numerical propagator matrix and a Semi-Analytical  approach establish the transcranial dispersion characteristics and transmission  coefficients at different incident angles. Experimental transmission tests  conducted at 500 kHz and radiation tests performed in the 200-800 kHz range  confirm the numerical findings in terms of transmitted peak pressure and  frequency-radiation angle spectra, based on which the connection between critical  angles, dispersion and transmission is demonstrated. Our results support the  identification of transcranial ultrasound strategies that leverage shear mode  conversion, which is less sensitive to phase aberrations compared to normal  incidence ultrasound. These findings can also enable higher transmission rates in  cranial bones with low porosity by leveraging dispersion information extracted  through signal processing, without requiring measurement of geometric and  mechanical properties of the cranial bone.","2023-02","2024-03-06 17:11:17","2024-03-06T17:11:17Z","","106882","","","128","","Ultrasonics","","","","","","","","eng","Copyright © 2022 Elsevier B.V. All rights reserved.","","","","","","Place: Netherlands PMID: 36402116","","","","*Signal Processing, Computer-Assisted; *Skull/diagnostic imaging; Lamb waves; Matrix propagator method; Mode conversion; Parietal bone; Porosity; Temporal bone; Transcranial focused ultrasound; Ultrasonography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XKQ6B7JM","journalArticle","2023","Vergara-Luis, I.; Bocayá, N.; Irazola-Duñabeitia, M.; Zuloaga, O.; Lacuesta, M.; Olivares, M.; Prieto, A.","Multitarget and suspect screening of antimicrobials in soil and manure by means of QuEChERS - liquid chromatography tandem mass spectrometry.","Analytical and bioanalytical chemistry","","1618-2650 1618-2642","10.1007/s00216-023-04905-2","","The present work aimed to develop an accurate analytical method for the simultaneous analysis of twenty-four antimicrobials in soil:compost and animal  manure samples by means of ultra-high performance liquid chromatography coupled  to a triple-quadrupole mass spectrometer (UHPLC-QqQ). For this purpose, the  effectiveness of two extraction techniques (i.e. focused ultrasound solid-liquid  extraction (FUSLE) and QuEChERS (quick, easy, cheap, effective, rugged and safe))  was evaluated, and the clean-up step using solid-phase extraction (SPE) was also  thoroughly studied. The method was successfully validated at 10 μg·kg(-1),  25 μg·kg(-1), and 50 μg·kg(-1) showing adequate trueness (70-130%) and  repeatability (RSD < 30%), with few exceptions. Procedural limits of  quantification (LOQ(PRO)) were determined for soil:compost (0.45 to  7.50 μg·kg(-1)) and manure (0.31 to 5.53 μg·kg(-1)) samples. Pefloxacin could not  be validated at the lowest level since LOQ(PRO) ≥ 10 μg·kg(-1). Sulfamethazine  (7.9 ± 0.8 µg·kg(-1)), danofloxacin (27.1 ± 1.4 µg·kg(-1)) and trimethoprim  (4.9 ± 0.5 µg·kg(-1)) were detected in soil samples; and tetracycline  (56.8 ± 2.8 µg·kg(-1)), among other antimicrobials, in the plants grown on the  surface of the studied soil samples. Similarly, sulfonamides (SAs), tetracyclines  (TCs) and fluoroquinolones (FQs) were detected in sheep manure in a range of  1.7 ± 0.3 to 93.3 ± 6.8 µg·kg(-1). Soil and manure samples were also analysed  through UHPLC coupled to a high-resolution mass-spectrometer (UHPLC-qOrbitrap) in  order to extend the multitarget method to suspect screening of more than 22,281  suspects. A specific transformation product (TP) of sulfamethazine  (formyl-sulfamethazine) was annotated at 2a level in manure samples, among  others. This work contributes to the efforts that have been made in the last  decade to develop analytical methods that allow multitarget analysis of a wide  variety of antimicrobials, including TPs, which is a complex task due to the  diverse physicochemical properties of the antimicrobials.","2023-10","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","6291-6310","","25","415","","Anal Bioanal Chem","","","","","","","","eng","© 2023. The Author(s).","","","","","","Place: Germany PMID: 37610438  PMCID: PMC10558387","","","","Antimicrobials; Manure; Soil; UHPLC-MS/MS; q-Orbitrap","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QAVCTPW4","journalArticle","2023","Fabbri, Margherita; Barbosa, Raquel; Rascol, Olivier","Off-time Treatment Options for Parkinson's Disease.","Neurology and therapy","","2193-8253 2193-6536","10.1007/s40120-022-00435-8","","Motor fluctuations (MF) are deemed by patients with Parkinson's disease (PD) as the most troublesome disease feature resulting from the increasing impairment in  responsiveness to dopaminergic drug treatments. MF are characterized by the loss  of a stable response to levodopa over the nychthemeron with the reappearance of  motor (and non-motor) parkinsonian clinical signs at various moments during the  day and night. They normally appear after a few years of levodopa treatment and  with a variable, though overall increasing severity, over the disease course. The  armamentarium of first-line treatment options has widened in the last decade with  new once-a-daily compounds, including a catechol O-methyltransferase inhibitor -  Opicapone-, two MAO-B inhibitors plus channel blocker - Zonisamide and Safinamide  and one amantadine extended-release formulation - ADS5012. In addition to  apomorphine injection or oral levodopa dispersible tablets, which have been  available for a long time, new on-demand therapies such as apomorphine sublingual  or levodopa inhaled formulations have recently shown efficacy as rescue therapies  for Off-time treatment. When the management of MF becomes difficult in spite of  oral/on-demand options, more complex therapies should be considered, including  surgical, i.e. deep brain stimulation, or device-aided therapies with pump  systems delivering continuous subcutaneous or intestinal levodopa or subcutaneous  apomorphine formulation. Older and less commonly used ablative techniques  (radiofrequency pallidotomy) may also be effective while there is still scarce  data regarding Off-time reduction using a new lesional approach, i.e. magnetic  resonance-guided focused ultrasound. The choice between the different advanced  therapies options is a shared decision that should consider physician opinion on  contraindication/main target symptom, patients' preference, caregiver's  availability together with public health systems and socio-economic environment.  The choice of the right/first add-on treatment is still a matter of debate as  well as the proper time for an advanced therapy to be considered. In this  narrative review, we discuss all the above cited aspects of MF in patients with  PD, including their phenomenology, management, by means of pharmacological and  advanced therapies, on-going clinical trials and future research and treatment  perspectives.","2023-04","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","391-424","","2","12","","Neurol Ther","","","","","","","","eng","© 2023. The Author(s).","","","","","","Place: New Zealand PMID: 36633762  PMCID: PMC10043092","","","","Add-on therapies; Advanced therapies; Non-motor fluctuations; Off-time; Parkinson’s disease","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IBV2QXXH","journalArticle","2023","Shamli Oghli, Yazan; Grippe, Talyta; Arora, Tarun; Hoque, Tasnuva; Darmani, Ghazaleh; Chen, Robert","Mechanisms of theta burst transcranial ultrasound induced plasticity in the human motor cortex.","Brain stimulation","","1876-4754","10.1016/j.brs.2023.07.056","","BACKGROUND: Transcranial ultrasound stimulation (TUS) is a novel non-invasive brain stimulation technique with high depth penetrance and spatial resolution.  Theta-burst TUS (tbTUS) is a plasticity-inducing protocol which increases motor  cortical excitability for up to 30 min following 80s of sonication. While this  protocol may have therapeutic potential for the treatment of psychiatric and  neurological disorders, the mechanisms of action of TUS remain unclear.  OBJECTIVE: We conducted the first pharmacological study to examine the mechanisms  of TUS in human primary motor cortex. By administering brain-active drugs with  known mechanisms of action, we aimed to elucidate the mechanisms of tbTUS.  METHODS: Fourteen healthy subjects participated in a within-subjects randomized,  double-blind, cross-over study with five visits. At each visit, one of four study  drugs (carbamazepine - Na(+) channel blocker, nimodipine - L-type Ca(2+) channel  blocker, lorazepam - positive allosteric modulator of gamma-aminobutyric acid  (GABA) type A receptor, dextromethorphan - N-methyl-d-aspartate receptor  antagonist) or placebo was administered in random order, followed by tbTUS.  RESULTS: The plasticity effects of tbTUS on motor cortex excitability measured by  motor-evoked potential amplitudes elicited by transcranial magnetic stimulation  were reduced by all study drugs compared to placebo. CONCLUSION: tbTUS may induce  NMDA-dependent synaptic plasticity since the effects are blocked by increased  GABA(A) receptor activities and voltage-gated Na(+) and Ca(2+) channels blockers.  These results are consistent with the hypotheses that tbTUS induced long-term  potentiation-like mechanisms and that TUS involves activation of mechanosensitive  Na(+) and Ca(2+) channels. Alternatively, non-specific pharmacologically induced  changes in excitatory/inhibitory balance might have interfered with the effects  of tbTUS.","2023-08","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","1135-1143","","4","16","","Brain Stimul","","","","","","","","eng","Copyright © 2023. Published by Elsevier Inc.","","","","","","Place: United States PMID: 37524296","","","","*Motor Cortex/physiology; Cross-Over Studies; Evoked Potentials, Motor/physiology; Focused ultrasound; Humans; Long-Term Potentiation/physiology; Neuronal Plasticity/physiology; Neuroplasticity; Pharmacological mechanisms; Transcranial Magnetic Stimulation/methods; Transcranial magnetic stimulation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STPTH3YA","journalArticle","2023","Tövisházi, Gyula; Csordás, Katalin; Hauser, Balázs","[Pediatric cardiopulmonary resuscitation].","Orvosi hetilap","","1788-6120 0030-6002","10.1556/650.2023.32728","","Our aim is to summarize the new European Resuscitation Council (ERC) 2021 guidelines on paediatric life support. In children, exhaustion of compensatory  mechanisms in respiratory or circulatory failure leads to cardiac arrest.  Recognition and treatment of children in critical condition are the most  important element of its prevention. With the ABCDE approach, life-threatening  problems can be identified and treated using simple interventions (bag-mask  ventilation, intraosseous access, fluid bolus, etc.). Important new  recommendations: 4-hand ventilation during bag-mask ventilation, target  saturation of 94-98% during oxygen therapy, and fluid bolus of 10 ml/kg. In  pediatric basic life support, if there is no normal breathing after 5 initial  rescue breaths in absence of signs of life, chest compression should be initiated  immediately using primarily two-thumb encircling method for infants. Recommended  rate is 100-120/min, ratio of compression to ventilation is 15 : 2. Pediatric  advanced life support is a teamwork. The structure of the algorithm is unchanged,  high-quality chest compression is still a paramount. Recognition and treatment of  potential reversible causes (4H-4T) and the decisive role of focused ultrasound  are emphasized. New features: recommendation of 4-hand technique bag-mask  ventilation, role of capnography, and age-dependent ventilatory rate in the case  of continuous chest compression after endotracheal intubation. Drug therapy is  unchanged, the fastest way to administer adrenaline during resuscitation is via  intraosseous access. Treatment after return of spontaneous circulation decisively  influences neurological outcome. Patient care is further based on the ABCDE  scheme. Important goals are maintaining normoxia, normocapnia, avoiding  hypotension, hypoglycemia, fever and use of targeted temperature management. Orv  Hetil. 2023; 164(12): 463-473.","2023-03-26","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","463-473","","12","164","","Orv Hetil","","","","","","","","hun","","","","","","","Place: Hungary PMID: 36966408","","","","*Cardiopulmonary Resuscitation/methods; *Heart Arrest/therapy; ABCDE approach; ABCDE-megközelítés; Child; Epinephrine; Guidelines as Topic; Humans; Infant; Respiration, Artificial; Resuscitation; Societies, Medical; gyermekek alapszintű újraélesztése; gyermekek emelt szintű újraélesztése; pediatric advanced life support; pediatric basic life support; post-resuscitation care; postresuscitatiós ellátás","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HN5AL2LZ","journalArticle","2023","Goudot, Guillaume; Cheng, Charles; Guédon, Alexis F.; Mirault, Tristan; Pedreira, Olivier; Dahan, Alexandre; Wang, Louise Z.; Pernot, Mathieu; Messas, Emmanuel","Methods: Aortic wall deformation assessment by ultrafast ultrasound imaging: Application to bicuspid aortic valve associated aortopathy.","Frontiers in physiology","","1664-042X","10.3389/fphys.2023.1128663","","Purpose: Aortic maximal rate of systolic distention (MRSD) is a prognosis factor of ascending aorta dilatation with magnetic resonance imaging. Its calculation  requires precise continuous tracking of the aortic diameter over the cardiac  cycle, which is not feasible by focused ultrasound. We aimed to develop an  automatic aortic acquisition using ultrafast ultrasound imaging (UUI) to provide  access to the aortic MRSD. Methods: A phased array probe and developed sequences  at 2000 frames/s were used. A created interface automatically tracked the  anterior and posterior aortic walls over the cardiac cycle. Tissue Doppler  allowed a precise estimation of the walls' movements. MRSD was the maximum  derivative of the aortic diameter curve over time. To assess its feasibility, 34  patients with bicuspid aortic valve (BAV) and 31 controls were consecutively  included to evaluate the BAV-associated aortopathy at the sinus of Valsalva, the  tubular ascending aorta, and the aortic arch. Results: UUI acquisitions and the  dedicated interface allow tracking of the aortic diameter and calculating the  MRSD for the BAV patients and controls (mean age of 34 vs. 43 years, p = 0.120).  A trend toward lower deformation in the different aortic segments was observed,  as expected. Still, only the MRSD with UUI was significantly different at the  sinus of Valsalva in this small series: (0.61 .10(3).s(-1) [0.37-0.72] for BAV  patients vs. 0.92 .10(3).s(-1) [0.72-1.02] for controls, p = 0.025). Conclusion:  Aortic deformation evaluated with UUI deserves attention with a simple and  automated measurement technique that could assess the segmental aortic injury  associated with BAV.","2023","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","1128663","","","14","","Front Physiol","","","","","","","","eng","Copyright © 2023 Goudot, Cheng, Guédon, Mirault, Pedreira, Dahan, Wang, Pernot and Messas.","","","","","","Place: Switzerland PMID: 36935759  PMCID: PMC10020335","","","","aorta; bicuspid aortic valve; echocardiogaphy; stiffness; ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJWS8LYE","journalArticle","2023","Al-Omair, Abdullah; Bukhari, Abrar","Patient satisfaction of microfocused ultrasound treatments on the face and neck laxity: A narrative review.","Journal of cosmetic dermatology","","1473-2165 1473-2130","10.1111/jocd.15766","","BACKGROUND: Microfocused ultrasound with visualization (MFU-V) delivers focused ultrasound energy to heat tissue and has emerged as a fast and effective  noninvasive method for treating skin laxity. After obtaining approval in 2009 by  the Food and Drug Administration, satisfactory feedback was recorded using  several scoring systems for MFU-V treatment for facial and neck laxity. AIM: To  evaluate the efficacy and satisfaction rates of MFU-V for facial and neck laxity  treatment by providing a basis for developing a validated scoring system for  MFU-V treatment. METHOD: A constrictive survey was carried out by selecting  relevant publications on MFU-V treatment of facial and neck laxity using PubMed,  Medline, and Embase electronic databases from January 2017 to March 2022.  RESULTS: Of the 11 original articles used in this review, the majority of the  scoring methods used were the subjective global aesthetic improvement scale and  the 5-point scale rating global aesthetic improvement in appearance. Around half  of the patients were described as much improved or very much improved on days 30  and 90, while most returned to baseline on Day 360. Most of the adverse events  reported were mild bruising, redness, and pain. None of the patients reported  serious adverse events. A burn occurred in one case because of improper  application of the probe. CONCLUSION: The MFU-V provides excellent and promising  responses for treating facial and neck laxity. A few mild events were observed,  such as erythema, pain, edema, and injection-site induration, all of which  resolved within approximately 2-3 days.","2023-10","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","2671-2676","","10","22","","J Cosmet Dermatol","","","","","","","","eng","© 2023 The Authors. Journal of Cosmetic Dermatology published by Wiley Periodicals LLC.","","","","","","Place: England PMID: 37128835","","","","*Cosmetic Techniques/adverse effects; *Rhytidoplasty/methods; *Skin Aging; *Ultrasonic Therapy/adverse effects/methods; Erythema/etiology; Humans; Neck; Patient Satisfaction; Treatment Outcome; Ultrasonography; face and neck laxity; microfocused ultrasound; review; satisfaction rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
