"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"54S9DTY8","journalArticle","2024","Free, Daniel B.; Syndergaard, Ian; Pigg, Adam C.; Muceli, Silvia; Hallett, Mark; Farina, Dario; Charles, Steven K.","Hand and distal joint tremor are most coherent with the activity of elbow flexors and wrist extensors in persons with essential tremor.","Journal of applied physiology (Bethesda, Md. : 1985)","","1522-1601 0161-7567","10.1152/japplphysiol.00407.2023","","Essential tremor (ET) affects millions of people. Although frontline treatment options (medication, deep brain stimulation, and focused ultrasound ablation)  have provided significant relief, many patients are unsatisfied with the  outcomes. Peripheral suppression techniques, such as injections of botulinum  toxin or sensory electrical stimulation of muscles, are gaining popularity, but  could be optimized if the muscles most responsible for a patient's tremor were  identified. The purpose of this study was to quantify the relationship between  the activity in various upper limb muscles and the resulting tremor in patients  with ET. Surface electromyogram (sEMG) from the 15 major superficial muscles of  the upper limb and displacement of the hand and upper limb joints were recorded  from 22 persons with ET while they performed kinetic and postural tasks  representative of activities of daily living. We calculated the peak coherence  (frequency-dependent correlation) in the tremor band (4-8 Hz) between the sEMG of  each muscle and the displacement in each major degree of freedom (DOF). Averaged  across subjects with ET, the highest coherence was found between elbow flexors  (particularly biceps brachii and brachioradialis) and the distal DOF (forearm,  wrist, and hand motion), and between wrist extensors (extensor carpi radialis and  ulnaris) and the same distal DOF. These coherence values represent the upper  bound on the proportion of the tremor caused by each muscle. We conclude that,  without further information, elbow flexors and wrist extensors should be among  the first muscles considered for peripheral suppression techniques in persons  with ET.NEW & NOTEWORTHY We characterized the relationships between activity in  upper limb muscles and tremor in persons with essential tremor using coherence,  which provides an upper bound on the proportion of the tremor due to each muscle.  Averaged across subjects and various tasks, tremor in the hand and distal joints  was most coherent with elbow flexors and wrist extensors. We conclude that,  without further information, these muscle groups should be among the first  considered for peripheral suppression techniques.","2024-02-01","2024-03-06 17:05:16","2024-03-06T17:05:16Z","","337-348","","2","136","","J Appl Physiol (1985)","","","","","","","","eng","","","","","","","Place: United States PMID: 38126087","","","","*Essential Tremor/therapy; *Wrist/physiology; Activities of Daily Living; EMG; Elbow; Electromyography; Humans; Muscle, Skeletal/physiology; Tremor/therapy; Upper Extremity; coherence; essential tremor; joint; muscle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QM7IZKUC","journalArticle","2024","Shehadeh, Malik; Wan, Elaine Y.; Biviano, Angelo; Mollazadeh, Reza; Garan, Hasan; Yarmohammadi, Hirad","Esophageal injury, perforation, and fistula formation following atrial fibrillation ablation.","Journal of interventional cardiac electrophysiology : an international journal of arrhythmias and pacing","","1572-8595 1383-875X","10.1007/s10840-023-01708-4","","BACKGROUND: Esophageal perforation and fistula formation are rare but serious complications following atrial fibrillation ablation. In this review article, we  outline the incidence, pathophysiology, predictors, and preventative strategies  of this dreaded complication. METHODS: We conducted an electronic search in 10  databases/electronic search engines to access relevant publications. All articles  reporting complications following atrial fibrillation ablation, including  esophageal injury and fistula formation, were included for systematic review.  RESULTS: A total of 130 manuscripts were identified for the final review process.  The overall incidence of esophageal injury following atrial fibrillation ablation  was significantly higher with thermal ablation modalities (radiofrequency 5-40%,  cryoballoon 3-25%, high-intensity focused ultrasound < 10%) as opposed to  non-thermal ablation modalities (no cases reported to date). The incidence of  esophageal perforation and fistula formation with the use of thermal ablation  modalities is estimated to occur in less than 0.25% of all atrial fibrillation  ablation procedures. The use of luminal esophageal temperature monitoring probe  and mechanical esophageal deviation showed protective effect toward reducing the  incidence of this complication. The prognosis is very poor for patients who  develop atrioesophageal fistula, and the condition is rapidly fatal without  surgical intervention. CONCLUSIONS: Esophageal perforation and fistula formation  following atrial fibrillation ablation are rare complications with poor  prognosis. Various strategies have been proposed to protect the esophagus and  reduce the incidence of this fearful complication. Pulsed field ablation is a  promising new ablation technology that may be the future answer toward reducing  the incidence of esophageal complications.","2024-03","2024-03-06 17:04:09","2024-03-06T17:04:09Z","","409-424","","2","67","","J Interv Card Electrophysiol","","","","","","","","eng","© 2023. The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","","","","","","Place: Netherlands PMID: 38038816","","","","*Atrial Fibrillation; *Catheter Ablation/adverse effects/methods; *Esophageal Fistula/epidemiology/etiology/surgery; *Esophageal Perforation/complications/surgery; Atrial fibrillation; Atrioesophageal fistula; Catheter ablation; Esophageal injury; Esophagopericardial fistula; Heart Atria/surgery; Humans; Prognosis; Radiofrequency ablation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S664G63J","journalArticle","2024","Liang, Jing; Qiao, Xiaohui; Qiu, Luping; Xu, Huning; Xiang, Huijing; Ding, Hong; Chen, Yu","Engineering Versatile Nanomedicines for Ultrasonic Tumor Immunotherapy.","Advanced science (Weinheim, Baden-Wurttemberg, Germany)","","2198-3844","10.1002/advs.202305392","","Due to the specific advantages of ultrasound (US) in therapeutic disease treatments, the unique therapeutic US technology has emerged. In addition to  featuring a low-invasive targeted cancer-cell killing effect, the therapeutic US  technology has been demonstrated to modulate the tumor immune landscape, amplify  the therapeutic effect of other antitumor therapies, and induce  immunosensitization of tumors to immunotherapy, shedding new light on the cancer  treatment. Tremendous advances in nanotechnology are also expected to bring  unprecedented benefits to enhancing the antitumor efficiency and immunological  effects of therapeutic US, as well as therapeutic US-derived bimodal and  multimodal synergistic therapies. This comprehensive review summarizes the  immunological effects induced by different therapeutic US technologies, including  ultrasound-mediated micro-/nanobubble destruction (UTMD/UTND), sonodynamic  therapy (SDT), and focused ultrasound (FUS), as well as the main underlying  mechanisms involved. It is also discussed that the recent research progress of  engineering intelligent nanoplatform in improving the antitumor efficiency of  therapeutic US technologies. Finally, focusing on clinical translation, the key  issues and challenges currently faced are summarized, and the prospects for  promoting the clinical translation of these emerging nanomaterials and ultrasonic  immunotherapy in the future are proposed.","2024-01","2024-03-06 17:04:08","2024-03-06T17:04:08Z","","e2305392","","3","11","","Adv Sci (Weinh)","","","","","","","","eng","© 2023 The Authors. Advanced Science published by Wiley-VCH GmbH.","","","","","","Place: Germany PMID: 38041509  PMCID: PMC10797440","","","","*Neoplasms/drug therapy; *Ultrasonic Therapy; Humans; Immunotherapy; Nanomedicine; Ultrasonics; immunotherapy; nanomedicine; sonodynamic therapy; tumor therapy; ultrasound technologies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AHTCXTTK","journalArticle","2024","Habra, K.; Pearson, J. R. D.; Le Vu, P.; Puig-Saenz, C.; Cripps, M. J.; Khan, M. A.; Turner, M. D.; Sale, C.; McArdle, S. E. B.","Anticancer actions of carnosine in cellular models of prostate cancer.","Journal of cellular and molecular medicine","","1582-4934 1582-1838","10.1111/jcmm.18061","","Treatments for organ-confined prostate cancer include external beam radiation therapy, radical prostatectomy, radiotherapy/brachytherapy, cryoablation and  high-intensity focused ultrasound. None of these are cancer-specific and are  commonly accompanied by side effects, including urinary incontinence and erectile  dysfunction. Moreover, subsequent surgical treatments following biochemical  recurrence after these interventions are either limited or affected by the  scarring present in the surrounding tissue. Carnosine (β-alanyl-L-histidine) is a  histidine-containing naturally occurring dipeptide which has been shown to have  an anti-tumorigenic role without any detrimental effect on healthy cells;  however, its effect on prostate cancer cells has never been investigated. In this  study, we investigated the effect of carnosine on cell proliferation and  metabolism in both a primary cultured androgen-resistant human prostate cancer  cell line, PC346Flu1 and murine TRAMP-C1 cells. Our results show that carnosine  has a significant dose-dependent inhibitory effect in vitro on the proliferation  of both human (PC346Flu1) and murine (TRAMP-C1) prostate cancer cells, which was  confirmed in 3D-models of the same cells. Carnosine was also shown to decrease  adenosine triphosphate content and reactive species which might have been caused  in part by the increase in SIRT3 also shown after carnosine treatment. These  encouraging results support the need for further human in vivo work to determine  the potential use of carnosine, either alone or, most likely, as an adjunct  therapy to surgical or other conventional treatments.","2024-01","2024-03-06 17:02:19","2024-03-06T17:02:19Z","","e18061","","2","28","","J Cell Mol Med","","","","","","","","eng","© 2023 The Authors. Journal of Cellular and Molecular Medicine published by Foundation for Cellular and Molecular Medicine and John Wiley & Sons Ltd.","","","","","","Place: England PMID: 38018900  PMCID: PMC10826443","","","","*Brachytherapy/adverse effects; *Carnosine/pharmacology/chemistry; *Erectile Dysfunction/etiology; *Prostatic Neoplasms/drug therapy/surgery; Animals; Dipeptides; Humans; Male; Mice; SIRT3; cancer; carnosine; prostate; sustained release; tumour","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87AKUJ6Z","journalArticle","2024","Alonto, Anisah Hayaminnah D.; Jamora, Roland Dominic G.","A scoping review on the diagnosis and treatment of X-linked dystonia-parkinsonism.","Parkinsonism & related disorders","","1873-5126 1353-8020","10.1016/j.parkreldis.2023.105949","","INTRODUCTION: X-linked dystonia-parkinsonism (XDP) is a progressive neurodegenerative disorder that has been studied well in recent years.  OBJECTIVES: This scoping review aimed to describe the current state of knowledge  about the diagnosis and treatment of XDP, to provide clinicians with a concise  and up-to-date overview. METHODS: We conducted a scoping review of pertinent  literature on the diagnosis and treatment of XDP using Preferred Reporting Items  for Systematic Reviews and Meta-Analyses extension for Scoping Reviews  guidelines. RESULTS: There were 24 articles on diagnostic methods and 20 articles  on therapeutic interventions for XDP, with 7 review articles describing both. The  detection of the SVA retrotransposon insertion within the TAF1 gene is  confirmatory for XDP. Oral medications are marginally effective. Chemodenervation  with botulinum toxin is an effective treatment. Pallidal deep brain stimulation  (DBS) has been shown to provide significant improvement in the dystonia and  quality of life of patients with XDP for a longer time. A less invasive surgical  option is the transcranial magnetic resonance-guided focused ultrasound  (tcMRgFUS), which has shown promising effects with the limited number of case  reports available. CONCLUSION: XDP is a geneti disorder characterized by striatal  symptoms and pathology on neuroimaging. No effective oral medications are  available for the management of XDP. The use of botulinum toxin is limited by its  cost and duration of effects. As of now, pallidal DBS is deemed to be the best  option. Another promising option is the tcMRgFUS but still has limited studies on  its safety and efficacy in XDP.","2024-02","2024-03-06 17:01:37","2024-03-06T17:01:37Z","","105949","","","119","","Parkinsonism Relat Disord","","","","","","","","eng","Copyright © 2023 Elsevier Ltd. All rights reserved.","","","","","","Place: England PMID: 38072720","","","","*Botulinum Toxins; *Dystonia; *Dystonic Disorders/diagnosis/genetics/therapy; *Genetic Diseases, X-Linked/diagnosis/genetics/therapy; Diagnosis; Dystonia; Humans; Lubag; Parkinsonism; Quality of Life; Treatment; X-linked dystonia parkinsonism; XDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J96ZSAEW","journalArticle","2024","Encabo, Laura; Alcala, Enrique; Lopez-Soria, Javier; Barroso, Fatima; Gonzalez-Suero, Carmen; Jimenez, Juan J.; Armas, Virginia; Risco, Isabel; Risco, Ramon","HIFU Rewarming of Organs After Cold Preservation: Ex Vivo Assessment of Heart Performance in Murine Model.","Transplantation","","1534-6080 0041-1337","10.1097/TP.0000000000004846","","","2024-01-01","2024-03-06 16:58:48","2024-03-06T16:58:48Z","","e15-e17","","1","108","","Transplantation","","","","","","","","eng","","","","","","","Place: United States PMID: 38098160","","","","*Organ Preservation Solutions; *Rewarming; Animals; Cold Temperature; Cryopreservation; Disease Models, Animal; Liver; Mice; Organ Preservation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUVZ7YKM","journalArticle","2024","Koza, Eric; Ma, Melissa S.; Ahmed, Areeba; Haq, Misha; Shi, Victoria J.; Whiting, Dennis; Paghdal, Kapila; Weil, Alexandra; Voravutinon, Nataya; Roongpisuthipong, Wanjarus; Poon, Emily; Alam, Murad","A comparison of 1550-nm fractional photothermolysis versus intense focused ultrasound for treatment of periorbital wrinkles: a randomized control trial.","Journal of the American Academy of Dermatology","","1097-6787 0190-9622","10.1016/j.jaad.2023.12.047","","","2024-01-09","2024-03-06 16:58:48","2024-03-06T16:58:48Z","","S0190-9622(24)00051-3","","","","","J Am Acad Dermatol","","","","","","","","eng","","","","","","","Place: United States PMID: 38211707","","","","energy-based devices; fraxel; laser; periorbital wrinkles; rhytids; ulthera; ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6JQJES6X","journalArticle","2024","Galimova, R. M.; Illarioshkin, S. N.; Safin, Sh M.; Buzaev, I. V.; Nabiullina, D. I.; Krekotin, D. K.; Nurmukhametova, S. R.; Sidorova, Yu A.; Akhmadeeva, G. N.; Kashapov, F. F.; Yakupov, T. Z.; Teregulova, D. R.","[Hypothalamic hamartoma dissection using focused ultrasound under MRI control. The first successful experience in Russia].","Zhurnal voprosy neirokhirurgii imeni N. N. Burdenko","","0042-8817","10.17116/neiro20248801179","","Treatment of motor disorders by MRI-guided focused ultrasound is an alternative to neuro- and radiosurgery such as stereotactic radiofrequency ablation and  thalamotomy with a gamma knife. However, safety, efficacy and feasibility of this  technology for intracranial neoplasms are still unclear. The authors report  successful hypothalamic hamartoma dissection by MRI-guided focused ultrasound in  a 32-year-old woman with drug-resistant gelastic epilepsy and violent laughter  and crying attacks. Magnetic resonance imaging revealed type II hypothalamic  hamartoma. The last one was detached from surrounding brain tissue by MRI-guided  focused ultrasound without side effects. Symptoms regressed immediately after  surgery. No laughter and crying attacks were observed throughout 6-month  follow-up.","2024","2024-03-06 16:58:48","2024-03-06T16:58:48Z","","79-87","","1","88","","Zh Vopr Neirokhir Im N N Burdenko","","","","","","","","rus","","","","","","","Place: Russia (Federation) PMID: 38334734","","","","*Drug Resistant Epilepsy; *Hamartoma/diagnostic imaging/surgery; *Hypothalamic Diseases/diagnostic imaging/surgery; Adult; Female; Humans; MRI-guided focused ultrasound; Magnetic Resonance Imaging; Russia; drug-resistant epilepsy; functional neurosurgery; gelastic seizures; hypothalamic hamartoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63F6VY6Q","journalArticle","2024","Singh, Aparna; Jiménez-Gambín, Sergio; Konofagou, Elisa E.","An all-ultrasound cranial imaging method to establish the relationship between cranial FUS incidence angle and transcranial attenuation in non-human primates in  3D.","Scientific reports","","2045-2322","10.1038/s41598-024-51623-5","","Focused ultrasound (FUS) is a non-invasive and non-ionizing technique which deploys ultrasound waves to induce bio-effects. When paired with acoustically  active particles such as microbubbles (MBs), it can open the blood brain barrier  (BBB) to facilitate drug delivery otherwise inhibited due to the presence of BBB.  One of the parameters that affects the FUS beam propagation is the beam incidence  angle on the skull. Prior work by our group has shown that, as incidence angles  deviate from 90°, FUS focal pressures attenuate and result in a smaller BBB  opening volume. The incidence angles calculated in our prior studies were in 2D  and used skull information from CT. The study presented herein develops methods  to calculate incidence angle in 3D in non-human primate (NHP) skull fragments  using harmonic ultrasound imaging without using ionizing radiation. Our results  show that ultrasound harmonic imaging is capable of accurately depicting features  such as sutures and eye-sockets of the skull. Furthermore, we were able to  reproduce previously reported relationships between the incidence angle and FUS  beam attenuation. We also show feasibility of performing ultrasound harmonic  imaging in in-vivo non-human primates. The all-ultrasound method presented herein  combined with our neuronavigation system stands to increase more widespread  adoption of FUS and render it accessible by eliminating the need for CT cranial  mapping.","2024-01-17","2024-03-06 16:58:48","2024-03-06T16:58:48Z","","1488","","1","14","","Sci Rep","","","","","","","","eng","© 2024. The Author(s).","","","","","","Place: England PMID: 38233480  PMCID: PMC10794232","","","","*Blood-Brain Barrier/diagnostic imaging; *Skull/diagnostic imaging; Animals; Brain/diagnostic imaging; Drug Delivery Systems/methods; Incidence; Magnetic Resonance Imaging; Microbubbles; Primates; Ultrasonography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"276BY92K","journalArticle","2024","Reinhardt, Nina; Schmitz, Christoph; Milz, Stefan; de la Fuente, Matías","Influence of the skull bone and brain tissue on the sound field in transcranial extracorporeal shock wave therapy: an ex vivo study.","Biomedizinische Technik. Biomedical engineering","","1862-278X 0013-5585","10.1515/bmt-2022-0332","","OBJECTIVES: Focused ultrasound is mainly known for focal ablation and localized hyperthermia of tissue. During the last decade new treatment options were  developed for neurological indications based on blood-brain-barrier opening or  neuromodulation. Recently, the transcranial application of shock waves has been a  subject of research. However, the mechanisms of action are not yet understood.  Hence, it is necessary to know the energy that reaches the brain during the  treatment and the focusing characteristics within the tissue. METHODS: The sound  field of a therapeutic extracorporeal shock wave transducer was investigated  after passing human skull bone (n=5) or skull bone with brain tissue (n=2) in  this ex vivo study. The maximum and minimum pressure distribution and the focal  pressure curves were measured at different intensity levels and penetration  depths, and compared to measurements in water. RESULTS: Mean peak negative  pressures of up to -4.97 MPa were reached behind the brain tissue. The positive  peak pressure was attenuated by between 20.85 and 25.38 dB/cm by the skull bone.  Additional damping by the brain tissue corresponded to between 0.29 and  0.83 dB/cm. Compared to the measurements in water, the pulse intensity integral  in the focal spot was reduced by 84 % by the skull bone and by additional 2 % due  to the brain tissue, resulting in a total damping of up to 86 %. The focal  position was shifted up to 8 mm, whereas the basic shape of the pressure curves  was preserved. CONCLUSIONS: Positive effects may be stimulated by transcranial  shock wave therapy but damage cannot be excluded.","2024-02-26","2024-03-06 16:58:48","2024-03-06T16:58:48Z","","27-37","","1","69","","Biomed Tech (Berl)","","","","","","","","eng","© 2023 Walter de Gruyter GmbH, Berlin/Boston.","","","","","","Place: Germany PMID: 37732512","","","","*Extracorporeal Shockwave Therapy; Brain/surgery; Head; Humans; Skull; Water; focused ultrasound; shock wave; sound field; transcranial pressure wave","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
