"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5WRVE2HS","journalArticle","2023","Jurairattanaporn, Natthachat; Amornpetkul, Watinee; Rutnin, Suthinee; Vachiramon, Vasanop","The effect of combined hyaluronic acid filler injection and radiofrequency treatment: A clinic histological analysis.","Journal of cosmetic dermatology","","1473-2165 1473-2130","10.1111/jocd.15509","","BACKGROUND: Hyaluronic acid (HA) filler injections have increased in popularity. They are usually performed in combination with other treatment modalities,  including lasers and energy-based devices, to enhance cosmetic results.  Theoretically, HA and other filler injections should be performed after laser- or  energy-based device treatments. In some instances, however, practitioners are  asked to administer laser- or energy-based device treatment after HA dermal  filler injection. There is a concerning possibility of HA filler degradation as a  result of bulk heating generated by lasers or energy-based devices, especially  radiofrequency (RF). AIM: To evaluate the effect of RF treatment at different  time points on HA degradation in vivo, using clinicohistological analysis.  PATIENTS/METHODS: Fourteen volunteers were recruited and received intradermal HA  filler injections in four sites on the abdomen. One site served as the control,  and the other three sites were treated with monopolar RF on the same day after  injection, at 14 and 28 days post-injection. Skin biopsies were performed at  baseline and 56 days after HA injection. Histopathological sections were reviewed  for residual filler in the tissue. RESULTS: The results showed that HA grading  scores decreased in five (35.71%), one (7.14%), and one (7.14%) participants when  RF was performed immediately, 14 and 28 days after injection, respectively.  CONCLUSION: In conclusion, RF treatment after HA filler injection may affect the  integrity of the HA filler in the tissue, especially if RF treatment was  performed on the same day after HA injection.","2023-03","2024-03-06 17:09:54","2024-03-06T17:09:54Z","","798-803","","3","22","","J Cosmet Dermatol","","","","","","","","eng","© 2022 The Authors. Journal of Cosmetic Dermatology published by Wiley Periodicals LLC.","","","","","","Place: England PMID: 36374532","","","","*Cosmetic Techniques; *Dermal Fillers; Humans; Hyaluronic Acid; Injections; Injections, Intradermal; Skin; dermal filler; focused ultrasound; hyaluronic acid; laser; radiofrequency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IY68WIQ","journalArticle","2023","Vachiramon, Vasanop; Rutnin, Suthinee; Patcharapojanart, Chanikarn; Chittasirinuvat, Natthaphon","The effect of combined of hyaluronic acid dermal filler and microfocused ultrasound treatment: A clinicopathological study.","Journal of cosmetic dermatology","","1473-2165 1473-2130","10.1111/jocd.15498","","OBJECTIVES: Microfocused ultrasound (MFU) and hyaluronic acid (HA) filler injection are increasingly popular aesthetic procedures. HA filler injection is  generally recommended after MFU if combined treatment is required in a single  visit. However, data regarding the safe and optimal time of MFU treatment after  HA injection is still limited. The purpose of this study was to evaluate the  degree of HA loss when performing MFU treatment after dermal filler injection.  METHODS: Fourteen subjects were recruited in this pilot study. HA was injected  intradermally on four 2 × 2 cm areas at the abdomen (0.25 ml/site). Site A was  served as control whereas site B, C, D were treated with MFU using 1.5 mm  transducer at 60 min, Day 14, and Day 28 after the injection, respectively. All  experimental sites were biopsied using a 3-mm punch biopsy to evaluate the  histopathological profile at baseline and Day 56. Grading of the quantity of  retained HA was evaluated by a blinded experienced dermatopathologist. RESULTS:  All 14 subjects completed the study. One subject has been excluded due to the  poor quality of histopathologic slides. Seven subjects (53.9%) at site B and 6  subjects (46.2%) at site C had HA loss at Day 56 compared with baseline. The mean  HA grading at baseline and Day 56 was 3.7 vs. 2.8 (p < 0.001) at site B and 3.7  vs. 3.0 (p = 0.001) at site C, respectively. There was no statistical difference  between the mean HA grading at baseline and Day 56 at site D (3.7 vs. 3.3,  p = 0.073). No inflammation or granuloma was observed on Day 56 of the study.  CONCLUSIONS: MFU treatment after HA injection appears to be safe. However, some  degree of HA loss was observed if MFU treatment was done within 2 weeks after HA  injection.","2023-03","2024-03-06 17:09:53","2024-03-06T17:09:53Z","","792-797","","3","22","","J Cosmet Dermatol","","","","","","","","eng","© 2022 The Authors. Journal of Cosmetic Dermatology published by Wiley Periodicals LLC.","","","","","","Place: England PMID: 36374232","","","","*Cosmetic Techniques; *Dermal Fillers; *Skin Aging; Humans; Hyaluronic Acid; Injections; Pilot Projects; Skin/pathology; Treatment Outcome; high intensity focused ultrasound; injectable; laser; skin tightening; soft tissue augmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKVY5VKQ","journalArticle","2024","Qin, Penny Ping; Jin, Minxia; Xia, Adam Weili; Li, Ami Sinman; Lin, Tim Tianze; Liu, Yuchen; Kan, Rebecca Laidi; Zhang, Bella Bingbing; Kranz, Georg S.","The effectiveness and safety of low-intensity transcranial ultrasound stimulation: A systematic review of human and animal studies.","Neuroscience and biobehavioral reviews","","1873-7528 0149-7634","10.1016/j.neubiorev.2023.105501","","Low-intensity transcranial ultrasound stimulation (LITUS) is a novel non-invasive neuromodulation technique. We conducted a systematic review to evaluate current  evidence on the efficacy and safety of LITUS neuromodulation. Five databases were  searched from inception to May 31, 2023. Randomized controlled human trials and  controlled animal studies were included. The neuromodulation effects of LITUS on  clinical or pre-clinical, neurophysiological, neuroimaging, histological and  biochemical outcomes, and adverse events were summarized. In total, 11 human  studies and 44 animal studies were identified. LITUS demonstrated therapeutic  efficacy in neurological disorders, psychiatric disorders, pain, sleep disorders  and hypertension. LITUS-related changes in neuronal structure and cortical  activity were found. From histological and biochemical perspectives, prominent  findings included suppressing the inflammatory response and facilitating  neurogenesis. No adverse effects were reported in controlled animal studies  included in our review, while reversible headache, nausea, and vomiting were  reported in a few human subjects. Overall, LITUS alleviates various symptoms and  modulates associated brain circuits without major side effects. Future research  needs to establish a solid therapeutic framework for LITUS.","2024-01","2024-03-06 17:09:51","2024-03-06T17:09:51Z","","105501","","","156","","Neurosci Biobehav Rev","","","","","","","","eng","Copyright © 2023 Elsevier Ltd. All rights reserved.","","","","","","Place: United States PMID: 38061596","","","","*Brain/physiology; *Transcranial Direct Current Stimulation/methods; Animals; Animals, Laboratory; Focused ultrasound; Humans; Low intensity; Neuroimaging; Neuromodulation; Pain; Transcranial Magnetic Stimulation/methods; Transcranial pulse stimulation; Transcranial ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CBPJHNBT","journalArticle","2023","Bolek, Bartłomiej; Wylęgała, Adam; Wylęgała, Edward","Ultrasound ciliary plasty in glaucoma treatment: A long-term follow-up study.","Acta ophthalmologica","","1755-3768 1755-375X","10.1111/aos.15290","","PURPOSE: The present study aimed to evaluate the efficacy and safety of ultrasound ciliary plasty (UCP) in patients with open-angle glaucoma for three  consecutive years. METHODS: Sixty-one patients (62 eyes) with primary and  secondary glaucoma were enrolled to undergo UCP. The primary outcome measures  were intraocular pressure (IOP) reduction, success rates, glaucoma medication use  and visual acuity after UCP. An IOP reduction of 20% compared to the baseline  value without re-intervention was considered a successful treatment. Complete  success was defined as cessation of antiglaucoma medications. Secondary outcome  measures included intraoperative and postoperative complications. Measurements  were performed preoperatively and at the first week, and 1, 3, 6, 12, 18, 24, 30  and 36 months postoperatively. RESULTS: A total of 41 patients (41 eyes) were  evaluated 36-month after UCP. The mean ± SD values of IOP preoperatively at  1 day, 1 week, 1; 3; 6; 12; 18; 24; 30 and 36 months postoperatively were  22.7 ± 5.0 mmHg, 17.1 ± 4.2 mmHg (p < 0.001), 15.7 ± 4.8 mmHg (p < 0.001),  18.8 ± 4.8 mmHg (p < 0.001), 17.3 ± 3.7 mmHg (p < 0.001), 16.9 ± 3.2 mmHg  (p < 0.001), 16.6 ± 2.7 mmHg (p < 0.001), 16.3 ± 3.0 mmHg (p < 0.001),  15.8 ± 3.4 mmHg (p < 0.001), 15.3 ± 2.1 mmHg (p < 0.001) and 16.3 ± 3.0 mmHg  (p < 0.001), respectively. The mean IOP at the last follow-up was reduced by  28.5%. The qualified success rate was 64.0%. All patients at 36-month follow-up  visit required the use of antiglaucoma medications - none of the patients  achieved complete success. The decrease in the number of antiglaucoma medications  was statistically significant at each follow-up visit compared to the baseline.  Choroid detachment was observed in three patients (4.8%), while macular oedema  was observed in three patients (4.8%) after the procedure. No other major  intraoperative or postoperative complications occurred. CONCLUSION: Ultrasound  ciliary plasty seems to be an effective and well-tolerated method to reduce IOP  in patients with refractory glaucoma. Further studies with a larger group are  needed to confirm the efficacy of this procedure.","2023-05","2024-03-06 17:08:43","2024-03-06T17:08:43Z","","293-300","","3","101","","Acta Ophthalmol","","","","","","","","eng","© 2022 Acta Ophthalmologica Scandinavica Foundation. Published by John Wiley & Sons Ltd.","","","","","","Place: England PMID: 36448501","","","","*Glaucoma, Open-Angle/diagnosis/surgery; *Glaucoma/diagnosis/surgery/drug therapy; *High-Intensity Focused Ultrasound Ablation/methods; Antiglaucoma Agents; Ciliary Body/diagnostic imaging/surgery; Follow-Up Studies; Humans; Intraocular Pressure; Postoperative Complications; Retrospective Studies; Treatment Outcome; cyclodestruction; glaucoma; high-intensity focused ultrasound; intraocular pressure; ultrasound ciliary Plasty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JYRCFTGL","journalArticle","2023","Searle, Henry Kc; Lewis, Sharon R.; Coyle, Conor; Welch, Matthew; Griffin, Xavier L.","Ultrasound and shockwave therapy for acute fractures in adults.","The Cochrane database of systematic reviews","","1469-493X 1361-6137","10.1002/14651858.CD008579.pub4","","BACKGROUND: The morbidity and socioeconomic costs of fractures are considerable. The length of time to healing is an important factor in determining a person's  recovery after a fracture. Ultrasound may have a therapeutic role in reducing the  time to union after fracture by stimulating osteoblasts and other bone-forming  proteins. This is an update of a review previously published in February 2014.    OBJECTIVES: To assess the effects of low-intensity ultrasound (LIPUS),  high-intensity focused ultrasound (HIFUS) and extracorporeal shockwave therapies  (ECSW) as part of the treatment of acute fractures in adults.  SEARCH METHODS: We  searched the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE,  Embase (1980 to March 2022), Orthopaedic Proceedings, trial registers and  reference lists of articles. SELECTION CRITERIA: We included randomised  controlled trials (RCTs) and quasi-RCTs including participants over 18 years of  age with acute fractures (complete or stress fractures) treated with either  LIPUS, HIFUS or ECSW versus a control or placebo-control. DATA COLLECTION AND  ANALYSIS: We used standard methodology expected by Cochrane. We collected data  for the following critical outcomes: participant-reported quality of life,  quantitative functional improvement, time to return to normal activities, time to  fracture union, pain, delayed or non-union of fracture. We also collected data  for treatment-related adverse events. We collected data in the short term (up to  three months after surgery) and in the medium term (later than three months after  surgery).   MAIN RESULTS: We included 21 studies, involving 1543 fractures in  1517 participants; two studies were quasi-RCTs. Twenty studies tested LIPUS and  one trial tested ECSW; no studies tested HIFUS. Four studies did not report any  of the critical outcomes. All studies had unclear or high risk of bias in at  least one domain. The certainty of the evidence was downgraded for imprecision,  risk of bias and inconsistency. LIPUS versus control (20 studies, 1459  participants) We found very low-certainty evidence for the effect of LIPUS on  Health-related quality of life (HRQoL) measured by SF-36 at up to one year after  surgery for lower limb fractures (mean difference (MD) 0.06, 95% confidence  interval (CI) -3.85 to 3.97, favours LIPUS; 3 studies, 393 participants). This  result was compatible with a clinically important difference of 3 units with both  LIPUS or control. There may be little to no difference in time to return to work  after people had complete fractures of the upper or lower limbs (MD 1.96 days,  95% CI -2.13 to 6.04, favours control; 2 studies, 370 participants; low-certainty  evidence).  There is probably little or no difference in delayed union or  non-union up to 12 months after surgery (RR 1.25, 95% CI 0.50 to 3.09, favours  control; 7 studies, 746 participants; moderate-certainty evidence). Although data  for delayed and non-union included both upper and lower limbs, we noted that  there were no incidences of delayed or non-union in upper limb fractures. We did  not pool data for time to fracture union (11 studies, 887 participants; very  low-certainty evidence) because of substantial statistical heterogeneity which we  could not explain. In upper limb fractures, MDs ranged from 0.32 to 40 fewer days  to fracture union with LIPUS. In lower limb fractures, MDs ranged from 88 fewer  days to 30 more days to fracture union. We also did not pool data for pain  experienced at one month after surgery in people with upper limb fractures (2  studies, 148 participants; very low-certainty evidence) because of substantial  unexplained statistical heterogeneity. Using a 10-point visual analogue scale,  one study reported less pain with LIPUS (MD -1.7, 95% CI -3.03 to -0.37; 47  participants), and the effect was less precise in the other study (MD -0.4, 95%  CI -0.61 to 0.53; 101 participants). We found little or no difference in skin  irritation (a possible treatment-related adverse event) between groups but judged  the certainty of the evidence from this small study to be very low (RR 0.94, 95%  CI 0.06 to 14.65; 1 study, 101 participants). No studies reported data for  functional recovery. Data for treatment adherence were inconsistently reported  across studies, but was generally described to be good. Data for costs were  reported for one study, with higher direct costs, as well as combined direct and  indirect costs, for LIPUS use. ECSW versus control (1 study, 56 participants) We  are uncertain whether ECSW reduces pain at 12 months after surgery in fractures  of the lower limb (MD -0.62, 95% CI -0.97 to -0.27, favours ECSW); the difference  between pain scores was unlikely to be clinically important, and the certainty of  the evidence was very low. We are also uncertain of the effect of ECSW on delayed  or non-union at 12 months because the certainty of this evidence is very low (RR  0.56, 95% CI 0.15 to 2.01; 1 study, 57 participants). There were no  treatment-related adverse events. This study reported no data for HRQoL,  functional recovery, time to return to normal activities, or time to fracture  union. In addition, no data were available for adherence or cost. AUTHORS'  CONCLUSIONS: We were uncertain of the effectiveness of ultrasound and shock wave  therapy for acute fractures in terms of patient-reported outcome measures  (PROMS), for which few studies reported data. It is probable that LIPUS makes  little or no difference to delayed union or non-union. Future trials should be  double-blind, randomised, placebo-controlled trials recording validated PROMs and  following up all trial participants. Whilst time to union is difficult to  measure, the proportion of participants achieving clinical and radiographic union  at each follow-up point should be ascertained, alongside adherence with the study  protocol and cost of treatment in order to better inform clinical practice.","2023-03-03","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","CD008579","","3","3","","Cochrane Database Syst Rev","","","","","","","","eng","Copyright © 2023 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.","","","","","","Place: England PMID: 36866917  PMCID: PMC9983300","","","","*Extracorporeal Shockwave Therapy; *Fractures, Stress; *High-Energy Shock Waves; Adolescent; Adult; Humans; Pain; Randomized Controlled Trials as Topic; Ultrasonography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TVAVFFMQ","journalArticle","2023","Li, Yaqiong; Chen, Yongqing; Liu, Ruiqing; Duan, Shaobo; Chen, Lijuan; Sun, Jun; Zhang, Lianzhong","Study on Contrast-Enhanced Ultrasound Imaging and Anti-Tumor Effects of Drug-Loaded Nanodroplets with Tumor Targeting and Ultrasound Sensitivity.","Frontiers in bioscience (Landmark edition)","","2768-6698","10.31083/j.fbl2806115","","BACKGROUND: Ultrasound-responsive nanodroplets (NDs) targeting tumors have shown great potential in ultrasound imaging and tumor therapy, but most of these  studies are based NDs with lipid shells that cannot overcome the uptake by cells  of the reticulo-endothelial system (RES). NDs with shells comprised of  polyethylene glycol (PEG)-based polymers could effectively suppressed the uptake  of RES, but the phase transition, contrast-enhanced imaging and drug release  about these NDs have not been well illuminated. METHODS: Folate receptor targeted  NDs with shells of polymers and loaded with DOX (FA-NDs/DOX) were prepared. The  particle size distribution and morphology of NDs was characterized with dynamic  light scattering (DLS) and microscope. Phase transition and contrast-enhanced  ultrasound imaging under different mechanical indices (MIs) was studied, and the  intensity of contrast enhancement were quantitatively analyzed. The targeting  property of FA-NDs/DOX to MDA-MB-231 cells and cellular uptake were observed  using a fluorescence microscope. The anti-tumor effects of FA-NDs/DOX combined  with low-intensity focused ultrasound (LIFU) was studied through cytotoxicity  tests. Flow cytometry assays were used to detect cell apoptosis. RESULTS: The  average particle size of the FA-NDs/DOX was 448.0 ± 8.9 nm, and the zeta  potential was 30.4 ± 0.3 mV. When exposed to ultrasound at 37 °C, ultrasound  contrast enhancement of FA-NDs/DOX was observed when MI ≥0.19. A stronger  acoustic signal was observed under higher MIs and concentrations. The results of  quantitative analysis showed that the contrast enhancement intensity of  FA-NDs/DOX (1.5 mg/mL) at MI of 0.19, 0.29 and 0.48 was 26.6 ± 0.9 dB, 97.0 ± 3.8  dB and 153.1 ± 5.7 dB, respectively. The contrast enhancement of the FA-NDs/DOX  lasted for more than 30 minutes at an MI of 0.48. In targeting experiments,  FA-NDs could be recognized by MDA-MB-231 cells, and significant cellular uptake  was observed. The blank FA-NDs showed good biocompatibility, while the FA-NDs/DOX  induced apoptosis of MDA-MB-231 and MCF-7 cells. By combining LIFU irradiation  and FA-NDs/DOX treatment, the best cell-killing effect was achieved. CONCLUSIONS:  The FA-NDs/DOX prepared in this study has excellent performance in  contrast-enhanced ultrasound imaging, tumor targeting and enhanced chemotherapy.  This FA-NDs/DOX with polymer shells provides a novel platform for ultrasound  molecular imaging and tumor therapy.","2023-06-14","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","115","","6","28","","Front Biosci (Landmark Ed)","","","","","","","","eng","© 2023 The Author(s). Published by IMR Press.","","","","","","Place: Singapore PMID: 37395016","","","","*Nanoparticles; *Neoplasms/diagnostic imaging/drug therapy; Cell Line, Tumor; Folic Acid/therapeutic use; Humans; Phase Transition; Polyethylene Glycols/therapeutic use; Polymers; Ultrasonography; phase transition; polymeric nanodroplets; tumor targeting; tumor therapy; ultrasound imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LCAI6FP","journalArticle","2023","Deng, Lulu; Lea-Banks, Harriet; Jones, Ryan M.; O'Reilly, Meaghan A.; Hynynen, Kullervo","Three-dimensional super resolution ultrasound imaging with a multi-frequency hemispherical phased array.","Medical physics","","2473-4209 0094-2405","10.1002/mp.16733","","BACKGROUND: High resolution imaging of the microvasculature plays an important role in both diagnostic and therapeutic applications in the brain. However,  ultrasound pulse-echo sonography imaging the brain vasculatures has been limited  to narrow acoustic windows and low frequencies due to the distortion of the skull  bone, which sacrifices axial resolution since it is pulse length dependent.  PURPOSE: To overcome the detect limit, a large aperture 256-module sparse  hemispherical transmit/receive array was used to visualize the acoustic emissions  of ultrasound-vaporized lipid-coated decafluorobutane nanodroplets flowing  through tube phantoms and within rabbit cerebral vasculature in vivo via passive  acoustic mapping and super resolution techniques. METHODS: Nanodroplets were  vaporized with 55 kHz burst-mode ultrasound (burst length = 145 μs, burst  repetition frequency = 9-45 Hz, peak negative acoustic pressure = 0.10-0.22 MPa),  which propagates through overlying tissues well without suffering from severe  distortions. The resulting emissions were received at a higher frequency (612 or  1224 kHz subarray) to improve the resulting spatial resolution during passive  beamforming. Normal resolution three-dimensional images were formed using a  delay, sum, and integrate beamforming algorithm, and super-resolved images were  extracted via Gaussian fitting of the estimated point-spread-function to the  normal resolution data. RESULTS: With super resolution techniques, the mean  lateral (axial) full-width-at-half-maximum image intensity was 16 ± 3  (32 ± 6) μm, and 7 ± 1 (15 ± 2) μm corresponding to ∼1/67 of the normal  resolution at 612 and 1224 kHz, respectively. The mean positional uncertainties  were ∼1/350 (lateral) and ∼1/180 (axial) of the receive wavelength in water. In  addition, a temporal correlation between nanodroplet vaporization and the  transmit waveform shape was observed, which may provide the opportunity to  enhance the signal-to-noise ratio in future studies. CONCLUSIONS: Here, we  demonstrate the feasibility of vaporizing nanodroplets via low frequency  ultrasound and simultaneously performing spatial mapping via passive beamforming  at higher frequencies to improve the resulting spatial resolution of super  resolution imaging techniques. This method may enable complete four-dimensional  vascular mapping in organs where a hemispherical array could be positioned to  surround the target, such as the brain, breast, or testicles.","2023-12","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","7478-7497","","12","50","","Med Phys","","","","","","","","eng","© 2023 American Association of Physicists in Medicine.","","","","","","Place: United States PMID: 37702919  PMCID: PMC10872837","","","","*Imaging, Three-Dimensional/methods; *Ultrasonic Therapy/methods; Animals; Brain/diagnostic imaging; Phantoms, Imaging; Rabbits; Skull/diagnostic imaging; Ultrasonography/methods; focused ultrasound; nanodroplet; passive acoustic mapping; super resolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CECD7IHY","journalArticle","2023","Almobarak, Faisal A.; Alrubean, Ahmed; Alsarhani, Waleed K.; Aljenaidel, Abdullah; Osman, Essam A.","Two-Year Outcomes of Ultrasound Cyclo Plasty as a First Procedure in Glaucoma.","Seminars in ophthalmology","","1744-5205 0882-0538","10.1080/08820538.2023.2170715","","PURPOSE: To evaluate the 2-year outcomes of ultrasound cyclo plasty (UCP) as a first procedure in glaucoma. METHODS: This retrospective cohort study included  patients with uncontrolled glaucoma who underwent UCP as an initial glaucoma  procedure. The main outcome measures were intraocular pressure (IOP), the number  of antiglaucoma medications, visual acuity, and the presence of  vision-threatening complications. Surgical outcomes of each eye were classified  as either complete success, qualified success, or failure based on the main  outcome measures. Differences in IOP control and success rates were compared in  eyes with primary open-angle glaucoma (POAG) and primary angle-closure glaucoma  (PACG). RESULTS: We included 98 eyes of 88 patients in the study. The mean  follow-up period was 27.25 ± 10.1 months. At 12 and 24 months, mean IOP decreased  significantly from 23.16 ± 6.4 mmHg to 16.57 ± 6.0 mmHg and 16.18 ± 5.2 mmHg,  respectively, and the number of antiglaucoma medications decreased from  3.27 ± 0.9 to 1.86 ± 1.4 and 1.70 ± 1.7, respectively (p < .01 for all). There  were no changes in visual acuity throughout the follow-up compared with  preoperative levels. The cumulative probabilities of success were 64.3% (±4.8)  [78.9% (±9.4) complete success, and 72.9% (±6.4) qualified success], and 42.9%  (±5.0) [52.6% (±11.5) complete success, and 56.3% (±7.2) qualified success] at 12  and 24 months, respectively. The most common complications were cataract  development/progression, anterior chamber inflammation, and macular edema. There  were no significant differences in IOP, number of antiglaucoma medications, or  survival rates between POAG and PACG groups. CONCLUSIONS: UCP can be used as an  initial glaucoma procedure for reducing IOP and the number of antiglaucoma  medications and offers comparable outcomes in POAG and PACG.","2023-07","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","482-489","","5","38","","Semin Ophthalmol","","","","","","","","eng","","","","","","","Place: England PMID: 36762779","","","","*Glaucoma, Open-Angle/surgery; *Glaucoma/surgery/complications; Antiglaucoma Agents/therapeutic use; Ciliary body; Cyclocoagulation; Follow-Up Studies; Glaucoma; High-intensity focused ultrasound; Humans; Intraocular Pressure; Intraocular pressure; Retrospective Studies; Treatment Outcome; Ultrasound cyclo plasty; Visual Acuity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W74CNLGV","journalArticle","2023","Parekh, Manan H.; Thuler, Eric; Triantafillou, Vasiliki; Seay, Everett; Sehgal, Chandra; Schultz, Susan; Keenan, Brendan T.; Schwartz, Alan R.; Dedhia, Raj C.","The Application of Ultrasound to Quantify Hyoid Motion During Drug-Induced Sleep Endoscopy.","The Laryngoscope","","1531-4995 0023-852X","10.1002/lary.30805","","INTRODUCTION: The significance of hyoid dynamics in OSA pathophysiology remains unclear. Drug-induced sleep endoscopy (DISE) is often used for evaluating  patients intolerant to positive airway pressure (PAP) therapy. We performed DISE  with concurrent hyoid-focused ultrasonography to quantify hyoid dynamics during  obstructive and non-obstructive breathing. METHODS: A cross-sectional analysis  from a prospective cohort of patients undergoing DISE with PAP titration  (DISE-PAP) and hyoid-focused ultrasound was conducted. Hyoid ultrasound was  performed during obstructive breathing, and non-obstructive breathing after PAP  administration. Motion was quantified by generating displacement curves based on  echo-tracking hyoid movement. The image analysis protocol for quantifying hyoid  displacement was performed independently by two researchers, and reliability of  measures was assessed. Univariate and multivariate regressions were performed for  various clinical data and hyoid displacement during obstructive breathing.  RESULTS: Twenty patients met inclusion criteria. On average, the cohort was male  (75%), elderly (65.9 ± 10 years), overweight (29.3 ± 3.99 kg/m(2) ), and with  moderate-to-severe OSA (29.3 ± 12.5 events/h). Mean hyoid displacement during  obstructive breathing was 5.81 mm (±3.48). In all patients, hyoid displacement  decreased after PAP administration (-3.94 mm [95% CI: -5.10, -2.78]; p < 0.0001).  Inter-rater reliability for measures of hyoid displacement was excellent. After  multivariate regression, hyoid displacement at baseline was associated with  higher AHI (β [95% CI] = 0.18 [0.03, 0.33], p = 0.020). CONCLUSION: During DISE,  hyoid displacement is greater during obstructive breathing with significant  variability amongst patients. Further, these ultrasonographic measurements had  excellent intra- and inter-rater reliability. Additional, larger studies are  needed to understand contributors to hyoid mobility. LEVEL OF EVIDENCE: 4  Laryngoscope, 133:3221-3227, 2023.","2023-11","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","3221-3227","","11","133","","Laryngoscope","","","","","","","","eng","© 2023 The American Laryngological, Rhinological and Otological Society, Inc.","","","","","","Place: United States PMID: 37283467  PMCID: PMC10592545","","","","*Sleep Apnea, Obstructive/therapy; Aged; Cross-Sectional Studies; Endoscopy/methods; Humans; Male; Obstructive sleep apnea; Polysomnography/methods; Prospective Studies; Reproducibility of Results; Sleep; Ultrasonography; hyoid; sleep endoscopy; ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V2PUSQBB","journalArticle","2023","Alsharif, Sahar Hasan; Alghamdi, Asail Saeed; Alhumaidi, Wareef Abdulkarim; AlRobaish, Omar Abdulaziz; Al Hamoud, Mohammad Hassan; Alruwaili, Asma Saleh; AlQefari, Ghaida B.; Almutairi, Rahaf Tayi","Treatment of Striae Distensae with Filler Injection: A Systematic Review.","Clinical, cosmetic and investigational dermatology","","1178-7015","10.2147/CCID.S405715","","BACKGROUND: Stretch marks, also known as striae cutis distensae (SD), are visible linear scars that occur in regions of dermal damage due to skin stretching.  Stretch marks are not serious health issues, but they may have a major  psychological effect on patients. Due to poor skin color improvement or prolonged  skin atrophy, there is no standard treatment for SD. Fillers have been studied  for their effectiveness in the treatment of SD. OBJECTIVE: This systematic review  aims to determine the efficacy of fillers on SD. METHODS: This systematic review  is reported following PRISMA guidance. We included all relevant articles  published up to November 2022 in the following electronic databases: Science  Direct, Midline, the Web of Science, CINAHL, and Google Scholar. The initial  search yielded 119, of which seven were included after applying inclusion and  exclusion criteria. RESULTS: The systematic review included a total of 184 female  participants who were over the age of 18 years old. Three studies used jet  volumetric remodeling (JVR) to inject HA pneumatically. One study injected  polycaprolactone filler. One study used calcium hydroxylapatite, micro-needling,  and ascorbic acid. MFU-V and CaHA were given in one study. One study delivered  MFU-V using micro-focused ultrasound. All studies showed that it reduces SD with  only mild, temporary side effects. More favor was given to combining CaHA and  MFU-V, which had the fewest side effects compared to other dermal fillers.  CONCLUSION: As monotherapy or combination therapy, injectable dermal fillers may  treat SD with minimal adverse effects. We suggest that more RCTs look into  injectable dermal filler to find out what is best for patients with SD and  compare it to other treatment methods in terms of results, costs, and side  effects to provide satisfactory practice and basic guideline interventions for  these cases.","2023","2024-03-06 16:57:30","2024-03-06T16:57:30Z","","837-845","","","16","","Clin Cosmet Investig Dermatol","","","","","","","","eng","© 2023 Alsharif et al.","","","","","","Place: New Zealand PMID: 37033784  PMCID: PMC10078536","","","","Efficacy; Fillers; SD; striae distensae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
