"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4IY68WIQ","journalArticle","2023","Vachiramon, Vasanop; Rutnin, Suthinee; Patcharapojanart, Chanikarn; Chittasirinuvat, Natthaphon","The effect of combined of hyaluronic acid dermal filler and microfocused ultrasound treatment: A clinicopathological study.","Journal of cosmetic dermatology","","1473-2165 1473-2130","10.1111/jocd.15498","","OBJECTIVES: Microfocused ultrasound (MFU) and hyaluronic acid (HA) filler injection are increasingly popular aesthetic procedures. HA filler injection is  generally recommended after MFU if combined treatment is required in a single  visit. However, data regarding the safe and optimal time of MFU treatment after  HA injection is still limited. The purpose of this study was to evaluate the  degree of HA loss when performing MFU treatment after dermal filler injection.  METHODS: Fourteen subjects were recruited in this pilot study. HA was injected  intradermally on four 2 × 2 cm areas at the abdomen (0.25 ml/site). Site A was  served as control whereas site B, C, D were treated with MFU using 1.5 mm  transducer at 60 min, Day 14, and Day 28 after the injection, respectively. All  experimental sites were biopsied using a 3-mm punch biopsy to evaluate the  histopathological profile at baseline and Day 56. Grading of the quantity of  retained HA was evaluated by a blinded experienced dermatopathologist. RESULTS:  All 14 subjects completed the study. One subject has been excluded due to the  poor quality of histopathologic slides. Seven subjects (53.9%) at site B and 6  subjects (46.2%) at site C had HA loss at Day 56 compared with baseline. The mean  HA grading at baseline and Day 56 was 3.7 vs. 2.8 (p < 0.001) at site B and 3.7  vs. 3.0 (p = 0.001) at site C, respectively. There was no statistical difference  between the mean HA grading at baseline and Day 56 at site D (3.7 vs. 3.3,  p = 0.073). No inflammation or granuloma was observed on Day 56 of the study.  CONCLUSIONS: MFU treatment after HA injection appears to be safe. However, some  degree of HA loss was observed if MFU treatment was done within 2 weeks after HA  injection.","2023-03","2024-03-06 17:09:53","2024-03-06T17:09:53Z","","792-797","","3","22","","J Cosmet Dermatol","","","","","","","","eng","© 2022 The Authors. Journal of Cosmetic Dermatology published by Wiley Periodicals LLC.","","","","","","Place: England PMID: 36374232","","","","*Cosmetic Techniques; *Dermal Fillers; *Skin Aging; Humans; Hyaluronic Acid; Injections; Pilot Projects; Skin/pathology; Treatment Outcome; high intensity focused ultrasound; injectable; laser; skin tightening; soft tissue augmentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSUBKTSQ","journalArticle","2022","Cheong, Clarissa Wei Shuen; Au, Joy Xin Yi; Lim, Ming Yann; Fu, Ernest Weizhong; Li, Hao; Gan, Jereme Yijin","The efficacy and safety of high-intensity focused ultrasound in the treatment of benign thyroid nodules: A systematic review and meta-analysis from 1990 to 2021.","Annals of the Academy of Medicine, Singapore","","0304-4602","10.47102/annals-acadmedsg.2021260","","INTRODUCTION: To date, there have only been 2 systematic reviews, and 1 systematic review and meta-analysis on high-intensity focused ultrasound (HIFU)  for benign thyroid nodules. The present systematic review and meta-analysis seeks  to evaluate the efficacy and safety of HIFU in the treatment of benign thyroid  nodules. METHODS: Pubmed, Embase and Cochrane databases were searched for  relevant studies from 1990 to 2021. Nine studies were included in the systematic  review and 6 in the meta-analysis. Pooled volume reduction rates (VRRs) at 3, 6  and 24 months after HIFU were assessed. RESULTS: This systematic review and  meta-analysis showed that pooled VRRs at 3, 6, and 24 months after HIFU were  42.14 (95% confidence interval [CI] 28.66-55.62, I2=91%), 53.51 (95% CI  36.78-70.25, I2=97%) and 46.89 (95% CI 18.87-74.92, I2=99%), respectively. There  was significant heterogeneity in the pooled VRRs at 3, 6 and 24 months after  HIFU. No studies recorded complete disappearance of the nodules. Common side  effects included pain, skin changes and oedema. There were no major complications  except for transient vocal cord paralysis and voice hoarseness (0.014%) and  transient Horner syndrome (0.5%). CONCLUSION: HIFU may be an effective and safe  alternative treatment modality for benign thyroid nodules. Larger clinical trials  with longer follow-up are needed to evaluate the effectiveness of HIFU in  treating benign thyroid nodules.","2022-02","2024-03-06 17:09:46","2024-03-06T17:09:46Z","","101-108","","2","51","","Ann Acad Med Singap","","","","","","","","eng","","","","","","","Place: Singapore PMID: 35224606","","","","*High-Intensity Focused Ultrasound Ablation/adverse effects; *Reconstructive Surgical Procedures; *Thyroid Nodule/diagnostic imaging/surgery; Humans; Pain; Treatment Outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAFV8BFA","journalArticle","2022","Zhong, Xian; Hu, Xiaoye; Zhao, Peng; Wang, Yuebing; Fang, Xue Feng; Shen, Jiayi; Shen, Hong; Yuan, Ying","The efficacy of low-power cumulative high-intensity focused ultrasound treatment for recurrent desmoid tumor.","Cancer medicine","","2045-7634","10.1002/cam4.4573","","BACKGROUND: Desmoid tumors are rare neoplasms that are locally invasive. However, optimal treatment strategies for recurrent desmoid tumors remain controversial.  High-intensity focused ultrasound (HIFU) has been reported as a noninvasive  modality for treating recurrent desmoid tumors. However, its efficacy against  massive desmoid tumors or those with complex anatomies remains unclear. METHODS:  We developed a new therapeutic strategy called low-power cumulative HIFU and  applied it to treat recurrent desmoid tumors. RESULTS: We retrospectively  collected data from 91 patients with recurrent desmoid tumors who underwent  low-power cumulative HIFU treatment after surgical treatment failure. The mean  ablation proportion of the HIFU treatment was 69.5%, and the objective response  rate was 47.3%. The 5-year estimated progression-free survival rate for these  patients was 69.3%. CONCLUSION: Low-power cumulative HIFU treatment could achieve  significant efficacy and long-term control of recurrent desmoid tumors.","2022-05","2024-03-06 17:09:42","2024-03-06T17:09:42Z","","2079-2084","","10","11","","Cancer Med","","","","","","","","eng","© 2022 The Authors. Cancer Medicine published by John Wiley & Sons Ltd.","","","","","","PMID: 35274811  PMCID: PMC9119350","","","","*Fibromatosis, Aggressive/diagnostic imaging/pathology/therapy; *High-Intensity Focused Ultrasound Ablation; Data Collection; Humans; Progression-Free Survival; Retrospective Studies; Treatment Outcome; aggressive fibromatosis; desmoid tumor; efficacy; high-intensity focused ultrasound; low-power cumulative HIFU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67WABDWQ","journalArticle","2022","Wei, Chao; Li, Naiyu; Shi, Bin; Wang, Chuanbin; Wu, Yaoyuan; Lin, Tingting; Chen, Yulan; Ge, Yaqiong; Yu, Yongqiang; Dong, Jiangning","The predictive value of conventional MRI combined with radiomics in the immediate ablation rate of HIFU treatment for uterine fibroids.","International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group","","1464-5157 0265-6736","10.1080/02656736.2022.2046182","","OBJECTIVE: This study aimed to assess the predictive value of conventional magnetic resonance imaging (MRI) combined with radiomics in determining the  nonperfused volume ratio (NPVR) following high-intensity focused ultrasound  (HIFU) ablation for uterine fibroids. METHODS AND MATERIALS: A total of 216  symptomatic uterine fibroids in 216 women were subjected to HIFU ablation from  October 2015 to March 2020. Baseline clinical and MR parameters acquired before  and after HIFU ablation were analyzed, and the NPVR was calculated accordingly.  Radiomics features were extracted using A.K. software on T2-weighted imaging  (T2WI). The minimum redundancy and maximum relevancy (mRMR) method were used to  refine the selected radiomics features. Then, multiple linear regression models,  the Wilcoxon signed-rank test, and Spearman's rank correlation and Bland-Altman  analyses were conducted. RESULTS: Conventional MRI combined with radiomics  revealed the signal intensity on T2WI (X(9)), enhancement degree on T1-weighted  imaging (T1WI) (X(11)), uterine fibroid location (X(4)),  wavelet_glszm_SizeZoneNonUniformity first order (X(12)) and  wavelet_HHH_firstorder_Skewness (X(13)) negatively affected the NPVR. The  resulting regression equation was NPVR = 104.030 - 11.886 × X(9) - 5.459 × X(11)  - 2.776 × X(4) - 0.20 × X(12) - 16.913 × X(13). The adjusted R(2) values of the  conventional MRI model and combined model were 0.385 and 0.408, respectively, and  the two fitted models were statistically significant (p < 0.05). No significant  differences were observed between the predicted NPVR value [81 (71, 91) %] of the  combined model and the actual NPVR value [89 (77, 97) %] (p > 0.05). In addition,  the predicted NPVR was correlated with the actual NPVR (r = 0.655, p < 0.001).  CONCLUSIONS: The efficiency of the combined model was better than that of the  conventional MRI model in predicting the NPVR following HIFU ablation for uterine  fibroids. Radiomics is an important supplemental modality to conventional MRI.","2022","2024-03-06 17:09:36","2024-03-06T17:09:36Z","","475-484","","1","39","","Int J Hyperthermia","","","","","","","","eng","","","","","","","Place: England PMID: 35271784","","","","*High-Intensity Focused Ultrasound Ablation/methods; *Leiomyoma/diagnostic imaging/surgery; *NPVR; *Uterine Neoplasms/diagnostic imaging/surgery; *Uterine fibroid; *high-intensity ultrasound ablation; *nuclear magnetic resonance; *radiomics; Female; Humans; Magnetic Resonance Imaging/methods; NPVR; Treatment Outcome; Uterine fibroid; high-intensity ultrasound ablation; nuclear magnetic resonance; radiomics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQIKXUKB","journalArticle","2022","Checcucci, Enrico; De Luca, Stefano; Piramide, Federico; Garrou, Diletta; Mosca, Alessandra; Galla, Andrea; Belli, Gaetano; Russo, Filippo; Rescigno, Pasquale; Poti, Carlo; Amparore, Daniele; Verri, Paolo; Volpi, Gabriele; Manfredi, Matteo; Fiori, Cristian; Porpiglia, Francesco","The real-time intraoperative guidance of the new HIFU Focal-One(®) platform allows to minimize the perioperative adverse events in salvage setting.","Journal of ultrasound","","1876-7931 1971-3495","10.1007/s40477-021-00594-8","","PURPOSE: To assess the use of the new Focal-One(®) HIFU platform in salvage setting to evaluate the occurrence of postoperative complications. METHODS:  Patients who underwent salvage HIFU (sHIFU) with Focal-One(®) platform were  enrolled prospectively (Candiolo cancer institute-FPO IRCCS; registry number:  258/2018). Perioperative and postoperative outcomes (in terms of oncological and  functional ones) were recorded during the first year of follow-up. In particular  postoperative complications were classified according to Clavien-Dindo system.  RESULTS: 20 patients were enrolled. No grade 3 complications were recorded.  Referring to grade 2 complications, eight patients reported urgency after  3 months of follow-up, and in 4 cases, a low urinary tract infection occurred.  Evaluating the impact of sHIFU on patients' sexual potency, micturition and  quality of life, no significant deterioration was recorded during the follow-up  as proven using the ANOVA analysis for repeated measurements. Only two patient  had a biochemical failure after 12 months of follow-up. CONCLUSIONS: The  real-time intraoperative guidance with Focal-One(®) platform, allows a continuous  monitoring and tailoring of the treatment, with a minimization of the adverse  events even in a salvage setting.","2022-06","2024-03-06 17:09:33","2024-03-06T17:09:33Z","","225-232","","2","25","","J Ultrasound","","","","","","","","eng","© 2021. Società Italiana di Ultrasonologia in Medicina e Biologia (SIUMB).","","","","","","PMID: 34031862  PMCID: PMC9148361","","","","*High-Intensity Focused Ultrasound Ablation; *Quality of Life; HIFU; Humans; Magnetic resonance imaging; Neoplasm Recurrence, Local; PSMA-PET/CT; Postoperative Complications/therapy; Prostate cancer; Salvage Therapy/adverse effects; Salvage therapy; Treatment Outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKTVH7XC","journalArticle","2022","Kim, Chulyong; Lim, Michael; Woodworth, Graeme F.; Arvanitis, Costas D.","The roles of thermal and mechanical stress in focused ultrasound-mediated immunomodulation and immunotherapy for central nervous system tumors.","Journal of neuro-oncology","","1573-7373 0167-594X","10.1007/s11060-022-03973-1","","BACKGROUND: Focused ultrasound (FUS) is an emerging technology, offering the capability of tuning and prescribing thermal and mechanical treatments within the  brain. While early works in utilizing this technology have mainly focused on  maximizing the delivery of therapeutics across the blood-brain barrier (BBB), the  potential therapeutic impact of FUS-induced controlled thermal and mechanical  stress to modulate anti-tumor immunity is becoming increasingly recognized.  OBJECTIVE: To better understand the roles of FUS-mediated thermal and mechanical  stress in promoting anti-tumor immunity in central nervous system tumors, we  performed a comprehensive literature review on focused ultrasound-mediated  immunomodulation and immunotherapy in brain tumors. METHODS: First, we summarize  the current clinical experience with immunotherapy. Then, we discuss the unique  and distinct immunomodulatory effects of the FUS-mediated thermal and mechanical  stress in the brain tumor-immune microenvironment. Finally, we highlight recent  findings that indicate that its combination with immune adjuvants can promote  robust responses in brain tumors. RESULTS: Along with the rapid advancement of  FUS technologies into recent clinical trials, this technology through  mild-hyperthermia, thermal ablation, mechanical perturbation mediated by  microbubbles, and histotripsy each inducing distinct vascular and immunological  effects, is offering the unique opportunity to improve immunotherapeutic  trafficking and convert immunologically ""cold"" tumors into immunologically ""hot""  ones that are prone to generate prolonged anti-tumor immune responses.  CONCLUSIONS: While FUS technology is clearly accelerating concepts for new  immunotherapeutic combinations, additional parallel efforts to detail rational  therapeutic strategies supported by rigorous preclinical studies are still in  need to leverage potential synergies of this technology with immune adjuvants.  This work will accelerate the discovery and clinical implementation of new  effective FUS immunotherapeutic combinations for brain tumor patients.","2022-04","2024-03-06 17:09:32","2024-03-06T17:09:32Z","","221-236","","2","157","","J Neurooncol","","","","","","","","eng","© 2022. The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","","","","","","PMID: 35235137  PMCID: PMC9119565","","","","*Brain Neoplasms/therapy; *Ultrasonic Therapy; Blood-Brain Barrier; Brain tumors; Drug Delivery Systems; Focused ultrasound; Humans; Immunity; Immunomodulation; Immunotherapy; Review; Stress, Mechanical; Tumor Microenvironment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STV63PUA","journalArticle","2022","Ivanova, Yoana; Dimitrov, Dobromir; Dimitrova, Kameliya; Shanker, Aparajeya; Yordanov, Angel","THE USE OF ULTRASOUND GUIDED HIGH INTENSITY FOCUSED ULTRASOUND (HIFU) IN THE TREATMENT OF UTERINE FIBROIDS: AN OVERVIEW.","Wiadomosci lekarskie (Warsaw, Poland : 1960)","","0043-5147","","","Uterine fibroids are the most common benign gynecological neoplasms, with a higher prevalence in women aged between 30 and 50 years old. Fibroids may be  asymptomatic, but in some cases, they can affect seriously the quality of life of  the patients. In some cases, we can recommend expectant management for  asymptomatic patients. Management depends on the size and location of fibroids,  the age of the patient, symptoms, desire for future childbearing and the  experience of the gynecologist. Medical therapy includes hormonal contraceptives,  tranexamic acid, and nonsteroidal anti-inflammatory drugs (reduce heavy menstrual  bleeding). Gonadotropin-releasing hormone agonists or selective progesterone  receptor modulators are used mostly preoperatively. Surgical treatment includes  hysterectomy, myomectomy - invasive and minimally invasive. Non-surgical  management include uterine artery embolization, and focused ultrasound  surgery.This review aims to present the role of High-Intensity Focused Ultrasound  in the treatment of uterine fibroids.","2022","2024-03-06 17:09:28","2024-03-06T17:09:28Z","","545-550","","2","75","","Wiad Lek","","","","","","","","eng","","","","","","","Place: Poland PMID: 35307692","","","","*Leiomyoma/diagnosis/surgery; *Uterine Neoplasms/diagnostic imaging/therapy; Adult; Female; Focused Ultrasound Surgery; High-Intensity Focused Ultrasound; Humans; Middle Aged; Quality of Life; Ultrasonography; Ultrasonography, Interventional; Ultrasound guided High-Intensity Focused Ultrasound; uterine fibroids","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ZLRAAFG","journalArticle","2022","Zhao, Song; Liu, Dan; Liu, Minzhuang; Luo, Xiaoyuan; Yuan, Yi","Theoretical analysis of effects of transcranial magneto-acoustical stimulation on neuronal spike-frequency adaptation.","BMC neuroscience","","1471-2202","10.1186/s12868-022-00709-9","","BACKGROUND: Transcranial magneto-acoustical stimulation (TMAS) is a noninvasive technique that has advantages in spatial resolution and penetration depth. It  changes the firing properties of neurons through the current generated by focused  ultrasound and a static magnetic field. Spike-frequency adaptation is an  important dynamic characteristic of neural information processing. METHODS: To  address the effects of TMAS on neural spike-frequency adaptation, this study  employs some ultrasound and magnetic field parameters, such as magnetic flux  density, ultrasonic intensity, fundamental ultrasonic frequency, modulation  frequency, and duty cycle. Using these different ultrasound and magnetic field  parameters, membrane potential curves, spike-frequency curves, and adapted onset  spike-frequency curves are exhibited and analyzed. RESULTS: The results show that  spike-frequency adaptation is strongly dependent on ultrasonic intensity and  magnetic flux density and is rarely affected by other parameters. However,  modulation frequency and duty cycle influence membrane potentials and spike  frequencies to some degree. CONCLUSIONS: This study reveals the mechanism of the  effects of TMAS on neural spike-frequency adaptation and serves as theoretical  guidance for TMAS experiments.","2022-05-02","2024-03-06 17:09:27","2024-03-06T17:09:27Z","","26","","1","23","","BMC Neurosci","","","","","","","","eng","© 2022. The Author(s).","","","","","","PMID: 35501687  PMCID: PMC9063290","","","","*Adaptation, Physiological/physiology; *Ermentrout model; *Neurons/physiology; *Spike-frequency adaptation; *TMAS; Ermentrout model; Membrane Potentials/physiology; Spike-frequency adaptation; TMAS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LL8ZCJDQ","journalArticle","2022","Wu, Haitao; Zhou, Hu; Zhang, Wenjie; Jin, Ping; Shi, Qianqian; Miao, Zhaohua; Wang, Hua; Zha, Zhengbao","Three birds with one stone: co-encapsulation of diclofenac and DL-menthol for realizing enhanced energy deposition, glycolysis inhibition and anti-inflammation  in HIFU surgery.","Journal of nanobiotechnology","","1477-3155","10.1186/s12951-022-01437-2","","Despite attracting increasing attention in clinic, non-invasive high-intensity focused ultrasound (HIFU) surgery still commonly suffers from tumor recurrence  and even matastasis due to the generation of thermo-resistance in non-apoptotic  tumor cells and adverse therapy-induced inflammation with enhanced secretion of  growth factors in irradiated region. In this work, inspired by the intrinsic  property that the expression of thermo-resistant heat shock proteins (HSPs) is  highly dependent with adenosine triphosphate (ATP), dual-functionalized  diclofenac (DC) with anti-inflammation and glycolysis-inhibition abilities was  successfully co-encapsulated with phase-change dl-menthol (DLM) in  poly(lactic-co-glycolic acid) nanoparticles (DC/DLM@PLGA NPs) to realize improved  HIFU surgery without causing adverse inflammation. Both in vitro and in vivo  studies demonstrated the great potential of DC/DLM@PLGA NPs for serving as an  efficient synergistic agent for HIFU surgery, which can not only amplify HIFU  ablation efficacy through DLM vaporization-induced energy deposition but also  simultaneously sensitize tumor cells to hyperthermia by glycolysis inhibition as  well as diminished inflammation. Thus, our study provides an efficient strategy  for simultaneously improving the curative efficiency and diminishing the harmful  inflammatory responses of clinical HIFU surgery.","2022-05-06","2024-03-06 17:09:25","2024-03-06T17:09:25Z","","215","","1","20","","J Nanobiotechnology","","","","","","","","eng","© 2022. The Author(s).","","","","","","PMID: 35524259  PMCID: PMC9074192","","","","*Diclofenac/pharmacology/therapeutic use; *High-Intensity Focused Ultrasound Ablation; Anti-inflammation; Diclofenac; Glycolysis; Glycolysis inhibition; High-intensity focused ultrasound; Humans; Inflammation/drug therapy; Menthol; Phase-change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RKH6J3DA","journalArticle","2022","Sarica, Can; Fomenko, Anton; Nankoo, Jean-François; Darmani, Ghazaleh; Vetkas, Artur; Yamamoto, Kazuaki; Lozano, Andres M.; Chen, Robert","Toward focused ultrasound neuromodulation in deep brain stimulator implanted patients: Ex-vivo thermal, kinetic and targeting feasibility assessment.","Brain stimulation","","1876-4754","10.1016/j.brs.2021.12.012","","","2022-04","2024-03-06 17:09:21","2024-03-06T17:09:21Z","","376-379","","2","15","","Brain Stimul","","","","","","","","eng","","","","","","","Place: United States PMID: 35121189","","","","*Brain/diagnostic imaging; *Electric Stimulation Therapy; Feasibility Studies; Humans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
