"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A8Z3F2E6","journalArticle","2022","Song, Sirong; Ma, Dongbin; Xu, Lixia; Wang, Qiong; Liu, Lanxiang; Tong, Xiaoguang; Yan, Hua","Low-intensity pulsed ultrasound-generated singlet oxygen induces telomere damage leading to glioma stem cell awakening from quiescence.","iScience","","2589-0042","10.1016/j.isci.2021.103558","","Cancer stem cells, quiescent and drug resistant, have become a therapeutic target. Unlike high-intensity focused ultrasound directly killing tumor,  low-intensity pulsed ultrasound (LIPUS), a new noninvasive physical device,  promotes pluripotent stem cell differentiation and is primarily applied in tissue  engineering but rarely in oncotherapy. We explored the effect and mechanism of  LIPUS on glioma stem cell (GSC) expulsion from quiescence. Here, we observed that  LIPUS led to attenuated expression of GSC biomarkers, promoted GSC escape from G0  quiescence, and significantly weakened the Wnt and Hh pathways. Of note, LIPUS  transferred sonomechanical energy into cytochrome c and B5 proteins, which  converted oxygen molecules into singlet oxygen, triggering telomere crisis. The  in vivo and in vitro results confirmed that LIPUS enhanced the GSC sensitivity to  temozolomide. These results demonstrated that LIPUS ""waked up"" GSCs to improve  their sensitivity to chemotherapy, and importantly, we confirmed the direct  targeted proteins of LIPUS in GSCs.","2022-01-21","2024-03-06 17:12:21","2024-03-06T17:12:21Z","","103558","","1","25","","iScience","","","","","","","","eng","© 2021 The Authors.","","","","","","PMID: 34988401  PMCID: PMC8693467","","","","Cancer; Cell biology; Medical device; Stem cells research","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVLRANKE","journalArticle","2022","Fang, Ni; Liu, Jia; Hou, Jingxin; Zhong, Yixin; Luo, Ying; Hu, Liu; Zhang, Wenli; Wang, Junrui; Xu, Jie; Zhou, Jun; Zhang, Yu; Ran, Haitao; Guo, Dajing","Magnet-Guided Bionic System with LIFU Responsiveness and Natural Thrombus Tropism for Enhanced Thrombus-Targeting Ability.","International journal of nanomedicine","","1178-2013 1176-9114","10.2147/IJN.S357050","","BACKGROUND: Arterial thrombosis is a serious threat to human health. Recently, many thrombus-targeted nanoparticles (NPs) have been constructed for detecting  thrombi or monitoring thrombolysis, but their thrombus-targeting performance is  limited. Considering this drawback, we designed a specific bionic system with  enhanced thrombus-targeting ability. MATERIALS AND METHODS: In the bionic system,  gelatin was chosen as a carrier, and Fe(3)O(4) served as a magnetic navigation  medium and a magnetic resonance (MR) imaging agent. The CREKA peptide, which  targets fibrin, was conjugated to the surface of gelatin to prepare targeted NPs  (TNPs), which were then engulfed by macrophages to construct the bionic system.  At the targeted site, the bionic system released its interior TNPs under  low-intensity focused ultrasound (LIFU) irradiation. Moreover, the targeting  performance was further improved by the conjugated CREKA peptide. RESULTS: In  this study, we successfully constructed a bionic system and demonstrated its  targeting ability in vitro and in vivo. The results indicated that most TNPs were  released from macrophages under LIFU irradiation at 2 W/cm(2) for 10 min in  vitro. Additionally, the enhanced thrombus-targeting ability, based on the  natural tropism of macrophages toward inflammatory thrombi, magnetic navigation  and the CREKA peptide, was verified ex vivo and in vivo. Moreover, compared with  the bionic system group, the group treated with TNPs had significantly decreased  liver and spleen signals in MR images and significantly enhanced liver and spleen  signals in fluorescence images, indicating that the bionic system is less likely  to be cleared by the reticuloendothelial system (RES) than TNPs, which may  promote the accumulation of the bionic system at the site of the thrombus.  CONCLUSION: These results suggest that the magnet-guided bionic system with LIFU  responsiveness is an excellent candidate for targeting thrombi and holds promise  as an innovative drug delivery system for thrombolytic therapy.","2022","2024-03-06 17:12:20","2024-03-06T17:12:20Z","","2019-2039","","","17","","Int J Nanomedicine","","","","","","","","eng","© 2022 Fang et al.","","","","","","PMID: 35558339  PMCID: PMC9087377","","","","*Nanoparticles; *Thrombosis/drug therapy; Bionics; Gelatin; Humans; Magnets; Tropism; bionic system; low-intensity focused ultrasound; macrophage; magnetic navigation; thrombus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"779HR8GU","journalArticle","2022","Lak, Asad M.; Segar, David J.; McDannold, Nathan; White, Phillip Jason; Cosgrove, Garth Rees","Magnetic Resonance Image Guided Focused Ultrasound Thalamotomy. A Single Center Experience With 160 Procedures.","Frontiers in neurology","","1664-2295","10.3389/fneur.2022.743649","","INTRODUCTION: MRgFUS thalamotomy has gained popularity as an FDA approved, non-invasive treatment for patients with Essential Tremor and tremor predominant  Parkinson's Disease. We present our initial clinical experience with 160  consecutive cases of MRgFUS thalamotomy and describe the clinical outcomes with  long term follow-up. METHODS: A retrospective chart review of all patients who  underwent MRgFUS thalamotomy at our institution was performed. CRST Part A tremor  scores were obtained pre-operatively and at each follow-up visit along with an  assessment of side effects (SE). All patients had a post-operative MRI within 24  h to determine the location, size, and extent of the MRgFUS lesion. RESULTS: One  hundred and sixty unilateral MRgFUS Thalamotomies (Left, n = 128; Right, n = 32)  were performed for medically refractory essential Tremor (n = 150) or tremor  predominant Parkinson's disease (n = 10). Mean age at surgery was 75 Years  (range: 48-93) and the mean skull density ratio (SDR) was 0.48 (range: 0.32-0.75;  median: 0.46). In ET patients, both rest and postural tremor was abolished  acutely and remained so at follow-up whereas intention tremor was reduced acutely  by 93% below baseline, 87% at 3 months, 83.0% at 1-year, and 78% at 2 years. On  post-operative day 1, the most common SE's included imbalance (57%), sensory  disturbances (25%), and dysmetria (11%). All adverse events were rated as mild on  the Clavien-Dindo Scale and improved over time. At 2-years follow-up, imbalance  was seen in 18%, sensory disturbance in 10% and dysmetria in 8% patients. Mean  clinical follow-up for all patients was 14 months (range: 1-48 months).  CONCLUSION: MRgFUS thalamotomy is a safe and effective procedure for long term  improvement of unilateral tremor symptoms, with the most common side-effects  being imbalance and sensory disturbance.","2022","2024-03-06 17:12:18","2024-03-06T17:12:18Z","","743649","","","13","","Front Neurol","","","","","","","","eng","Copyright © 2022 Lak, Segar, McDannold, White and Cosgrove.","","","","","","PMID: 35250802  PMCID: PMC8894664","","","","Parkinson's disease (PD); essential tremor (ET); focused ultrasound (FUS); thalamotomy; tremor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTCA6B56","journalArticle","2022","Purrer, Veronika; Upadhyay, Neeraj; Pieper, Claus Christian; Klockgether, Thomas; Boecker, Henning; Wüllner, Ullrich; Borger, Valeri","Magnetic Resonance Imaging-Guided Focused Ultrasound Thalamotomy in Spinocerebellar Ataxia Type 12.","Movement disorders : official journal of the Movement Disorder Society","","1531-8257 0885-3185","10.1002/mds.28918","","","2022-04","2024-03-06 17:12:14","2024-03-06T17:12:14Z","","872-873","","4","37","","Mov Disord","","","","","","","","eng","","","","","","","Place: United States PMID: 35050531","","","","*Essential Tremor/therapy; *High-Intensity Focused Ultrasound Ablation; *Spinocerebellar Ataxias/diagnostic imaging/surgery; Humans; Magnetic Resonance Imaging; Thalamus/diagnostic imaging/surgery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BF3C8MJW","journalArticle","2022","Mensah-Brown, Kobina G.; Yang, Andrew I.; Hitti, Frederick L.; Henry, Lenora; Heman-Ackah, Sabrina M.; Chaibainou, Hanane; Baltuch, Gordon H.","Magnetic Resonance-Guided Focused Ultrasound Thalamotomy for Essential Tremor Under General Anesthesia: Technical Note.","Operative neurosurgery (Hagerstown, Md.)","","2332-4260 2332-4252","10.1227/ONS.0000000000000119","","BACKGROUND: Magnetic resonance-guided focused ultrasound (MRgFUS) thalamotomy is an incisionless therapy for the treatment of medication-resistant essential  tremor. Although its safety and efficacy has been demonstrated, MRgFUS is  typically performed with the patient awake, with intraprocedural neurological  assessments to guide lesioning. OBJECTIVE: To report the first case of MRgFUS  thalamotomy under general anesthesia in a patient whose medical comorbidities  prohibit him from being in a supine position without a secured airway. METHODS:  The dentatorubrothalamic tract was directly targeted. Two sonications reaching  lesional temperatures (≥54°C) were delivered without any complications. RESULTS:  Lesioning was confirmed on intraoperative magnetic resonance imaging, and the  patient experienced 89% improvement in his tremor postoperatively. CONCLUSION:  This demonstrates the safety and feasibility of MRgFUS thalamotomy under general  anesthesia without the benefit of intraprocedural neurological assessments.","2022-04-01","2024-03-06 17:12:10","2024-03-06T17:12:10Z","","255-260","","4","22","","Oper Neurosurg (Hagerstown)","","","","","","","","eng","Copyright © Congress of Neurological Surgeons 2022. All rights reserved.","","","","","","Place: United States PMID: 35147587","","","","*Essential Tremor/diagnostic imaging/surgery; Anesthesia, General; Humans; Magnetic Resonance Imaging/methods; Magnetic Resonance Spectroscopy; Male; Thalamus/diagnostic imaging/surgery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KS3GXE5N","journalArticle","2022","Wu, Zhenjiang; Cheng, Kunming; Shen, Zefeng; Lu, Yanqiu; Wang, Hongtao; Wang, Guolei; Wang, Yulin; Yang, Weiguang; Sun, Zaijie; Guo, Qiang; Wu, Haiyang","Mapping knowledge landscapes and emerging trends of sonodynamic therapy: A bibliometric and visualized study.","Frontiers in pharmacology","","1663-9812","10.3389/fphar.2022.1048211","","Background: Ultrasound-triggered sonodynamic therapy (SDT), as a non-invasive approach, has attracted considerable attention in a wide variety of malignant  tumors and other diseases. Over the past 2 decades, the number of scientific  publications on SDT has increased rapidly. However, there is still a lack of one  comprehensive report that summarizes the global research trends and knowledge  landscapes in the field of SDT in detail. Thus, we performed a bibliometric  analysis on SDT from 2000 to 2021 to track the current hotspots and highlight  future directions. Methods: We collected publications on SDT research from the  Web of Science Core Collection database. The annual number of publications and  citations, major contributors, popular journals, international collaborations,  co-cited references and co-occurrence keywords were analyzed and visualized with  CiteSpace, VOSviewer, and R-bibliometrix. Results: A total of 701 publications  were included. The annual publication output increased from 5 in 2000 to 175 in  2021, and the average growth rate was 18.4%. China was the most productive  country with 463 documents (66.05%), and Harbin Medical University was the most  prolific institution (N = 73). Ultrasound in Medicine and Biology published the  most papers related to SDT. Materials Science, and Chemistry were the research  areas receiving the most interest. All the keywords were divided into four  different clusters including studies on mechanisms, studies on drug delivery and  nanoparticles, studies on cancer therapy, as well as studies on ultrasound and  sonosensitizers. In addition to nanomaterials-related studies including  nanoparticles, mesoporous silica nanoparticles, nanosheets, liposomes,  microbubble and TiO(2) nanoparticle, the following research directions such as  immunogenic cell death, metal-organic framework, photothermal therapy, hypoxia,  tumor microenvironment, chemodynamic therapy, combination therapy, tumor  resistance, intensity focused ultrasound, drug delivery, and Staphylococcus  aureus also deserve further attention and may continue to explode in the future.  Conclusion: SDT has a bright future in the field of cancer treatment, and  nanomaterials have increasingly influenced the SDT field with the development of  nano-technology. Overall, this comprehensive bibliometric study was the first  attempt to analyze the field of SDT, which could provide valuable references for  later researchers to better understand the global research trends, hotspots and  frontiers in this domain.","2022","2024-03-06 17:12:06","2024-03-06T17:12:06Z","","1048211","","","13","","Front Pharmacol","","","","","","","","eng","Copyright © 2023 Wu, Cheng, Shen, Lu, Wang, Wang, Wang, Yang, Sun, Guo and Wu.","","","","","","Place: Switzerland PMID: 36699067  PMCID: PMC9868186","","","","bibliometric; cancer; data visualization; nanoparticle; sonodynamic therapy; ultrasound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7HKQBA3","journalArticle","2022","Qiao, Yangzi; Zou, Chao; Wen, Jianhong; Long, Xiaojing; Cheng, Chuanli; Yang, Wanqun; Ye, Weitao; Liang, Dong; Liu, Xin; Zheng, Hairong","MARFit: An Integrated Software for Real-Time MR Guided Focused Ultrasound Neuromodulation System.","IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society","","1558-0210 1534-4320","10.1109/TNSRE.2022.3146286","","MR guided focused ultrasound (MRgFUS) therapy has been a promising treatment modality for many neurological disorders. However, the lack of real-time image  processing software platform sets barriers for relevant pre-clinical researches.  This work intends to develop an integrated software for MRgFUS therapy. The  software contains three functional modules: a communication module, an image  post-processing module, and a visualization module. The communication module  provides a data interface with an open-source MR image reconstruction platform  (Gadgetron) to receive the reconstructed MR images in real-time. The  post-processing module contains the algorithms of image coordinate registration,  focus localization by MR acoustic radiation force imaging (MR-ARFI), temperature  and thermal dose calculations, motion correction, and temperature feedback  control. The visualization module displays monitoring information and provides a  user-machine interface. The software was tested to be compatible with systems  from two different vendors and validated in multiple scenarios for MRgFUS. The  software was tested in many ex vivo and in vivo experiments to validate its  functions. The in vivo transcranial focus localization experiments were carried  out for targeting the focused ultrasound in neuromodulation.","2022","2024-03-06 17:12:05","2024-03-06T17:12:05Z","","264-273","","","30","","IEEE Trans Neural Syst Rehabil Eng","","","","","","","","eng","","","","","","","Place: United States PMID: 35073268","","","","*Image Processing, Computer-Assisted; *Software; Algorithms; Humans; Magnetic Resonance Imaging; Motion; Ultrasonography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3E886AXK","journalArticle","2022","Weinreb, Eyal; Moses, Elisha","Mechanistic insights into ultrasonic neurostimulation of disconnected neurons using single short pulses.","Brain stimulation","","1876-4754","10.1016/j.brs.2022.05.004","","Ultrasonic neurostimulation is a potentially potent noninvasive therapy, whose mechanism has yet to be elucidated. We designed a system capable of applying  ultrasound with minimal reflections to neuronal cultures. Synaptic transmission  was pharmacologically controlled, eliminating network effects, enabling  examination of single-cell processes. Short single pulses of low-intensity  ultrasound were applied, and time-locked responses were examined using calcium  imaging. Low-pressure (0.35 MPa) ultrasound directly stimulated ∼20% of  pharmacologically disconnected neurons, regardless of membrane poration.  Stimulation was resistant to the blockade of several purinergic receptor and  mechanosensitive ion channel types. Stimulation was blocked, however, by  suppression of action potentials. Surprisingly, even extremely short (4 μs)  pulses were effective, stimulating ∼8% of the neurons. Lower-pressure pulses  (0.35 MPa) were less effective than higher-pressure ones (0.65 MPa). Attrition  effects dominated, with no indication of compromised viability. Our results  detract from theories implicating cavitation, heating, non-transient membrane  pores >1.5 nm, pre-synaptic release, or gradual effects. They implicate a  post-synaptic mechanism upstream of the action potential, and narrow down the  list of possible targets involved.","2022-05-11","2024-03-06 17:12:02","2024-03-06T17:12:02Z","","769-779","","3","15","","Brain Stimul","","","","","","","","eng","Copyright © 2022 The Authors. Published by Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 35561960","","","","*Ultrasonic Therapy/methods; *Ultrasonics; Action Potentials/physiology; Focused ultrasound neuromodulation (FUN); Low-intensity focused ultrasound (LIFUS); Neurons/physiology; Transcranial focused ultrasound (tFUS); Transcranial pulsed ultrasound (tPUS); Transcranial ultrasound stimulation (TUS); Ultrasonic Waves; Ultrasonic neuromodulation (UNMOD); Ultrasonography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSDUJHN8","journalArticle","2023","Badran, Saif; Doi, Suhail A.; Iskeirjeh, Sara; Aljassem, Ghanem; Jafarian, Nasrin; Clark, Justin; Habib, Abdella M.; Glass, Graeme E.","Metabolic changes after nonsurgical fat removal: A dose response meta-analysis.","Journal of plastic, reconstructive & aesthetic surgery : JPRAS","","1878-0539 1748-6815","10.1016/j.bjps.2022.10.054","","BACKGROUND: Obesity-induced insulin resistance leads to the metabolic syndrome. Both bariatric surgery and surgical fat removal have been shown to improve  metabolic health, but the metabolic benefits of nonsurgical fat removal remain  uncertain. The aim of this paper is to establish whether nonsurgical fat removal  exerts measurable, lasting metabolic benefits by way of changes to serum lipid  profiles. METHODS: PubMed, Cochrane CENTRAL, Embase, and clinical trials  registers were searched using the Polyglot Search Translator to find studies  examining quantitative changes in metabolic markers after nonsurgical body  contouring procedures. The MethodologicAl STandard for Epidemiological Research  (MASTER) scale was adopted for the quality assessment of the included studies.  The robust-error meta-regression (REMR) model was employed. RESULTS: Twenty-two  studies and 676 participants were included. Peak body compositions measures  manifest as a reduction of 2 units in body mass index (BMI), 1 kg of body weight  (BW), 5 cm in waist circumference (WC) and 1.5 cm in abdominal fat thickness  (FT), sustained up to 60 days postprocedure. Transient increases of 15 mg/dL in  low-density lipoprotein (LDL), 10 mg/dl in triglycerides (TG), and 15 mg/dl in  total cholesterol (TC) were observed at 2 weeks postprocedure. CONCLUSION: While  nonsurgical fat removal exerts sustained effects on body anthropometrics, changes  to serum lipid profiles were transient. There is no compelling evidence at  present to support the conclusion that nonsurgical fat removal is metabolically  beneficial.","2023-02","2024-03-06 17:11:57","2024-03-06T17:11:57Z","","68-77","","","77","","J Plast Reconstr Aesthet Surg","","","","","","","","eng","Copyright © 2022 British Association of Plastic, Reconstructive and Aesthetic Surgeons. Published by Elsevier Ltd. All rights reserved.","","","","","","Place: Netherlands PMID: 36549125","","","","*Bariatric Surgery/adverse effects; *Obesity/surgery; BMI; Body Mass Index; Cryolipolysis; High intensity focused thermal ultrasound (HIFU); Humans; Laser lipolysis; Lipid profile; Lipids; Radiofrequency ablation; Triglycerides","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLE7IXBC","journalArticle","2022","Trinh, Dennison; Nash, Joanne; Goertz, David; Hynynen, Kullervo; Bulner, Sharsi; Iqbal, Umar; Keenan, James","Microbubble drug conjugate and focused ultrasound blood brain barrier delivery of AAV-2 SIRT-3.","Drug delivery","","1521-0464 1071-7544","10.1080/10717544.2022.2035855","","BACKGROUND: Delivery of viral vectors as gene therapies to treat neurodegenerative diseases has been hampered by the inability to penetrate the  blood brain barrier (BBB) and invasive or non-targeted delivery options prone to  inducing immune responses. MR guided focused ultrasound (MR-g-FUS) and  microbubbles have demonstrated safe, temporary, targeted BBB permeabilization  clinically. METHODS: We developed clinically scalable, microbubble drug  conjugates (MDCs) for the viral gene therapy, AAV.SIRT3-myc [adeno-associated  virus expressing myc-tagged SIRT3], which has previously been shown to have  disease modifying effects in animal models of Parkinson's disease (PD). The lipid  shells of the perfluorocarbon gas MDCs were covalently conjugated to antibodies  with binding specificity to AAVs. Following systemic (iv) delivery of  AAV.SIRT3-myc MDCs, MR-g-FUS was used to deliver SIRT3-myc to brain regions  affected in PD. SIRT3-myc expression was determined post mortem, using  immunohistochemistry. RESULTS: An in vitro, SH-SY5Y cell culture model was used  to show that the localized destruction of MDCs using ultrasound exposures within  biological safety limits dissociated AAV2-GFP (green fluorescent protein) from  the MDCs in the targeted area while maintaining their transduction capacity. In  rats, MR-g-FUS resulted in BBB permeabilization in the striatum and substantia  nigra (SNc). SIRT3-myc was expressed in the striatum, but not the SNc.  CONCLUSION: These studies demonstrate that MDCs combined with MR-g-FUS are an  effective method for delivery of viral vector gene therapies, such as AAV.SIRT3,  to brain regions affected in PD. This technology may prove useful as a  disease-modifying strategy in PD and other neurodegenerative disorders.","2022-12","2024-03-06 17:11:56","2024-03-06T17:11:56Z","","1176-1183","","1","29","","Drug Deliv","","","","","","","","eng","","","","","","","PMID: 35393905  PMCID: PMC9004516","","","","*Drug Delivery Systems; *Parkinson Disease/therapy; *Sirtuin 3/metabolism/pharmacology; Animals; BBB drug delivery; Blood-Brain Barrier/metabolism; Brain/metabolism; Dependovirus/genetics; Focused ultrasound; Green Fluorescent Proteins/genetics; Magnetic Resonance Imaging/methods; Microbubbles; Parkinson’s; Rats; SIRT3; Sirtuin3; microbubbles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
